"","date","trust_code","covid_flag","admitted_pathways","non_admitted_pathways","incomplete_pathways","incomplete_pathways_with_dta","new_rtt_periods_all_patients","audiology_audiology_assessments","barium_enema","cardiology_echocardiography","cardiology_electrophysiology","colonoscopy","computed_tomography","cystoscopy","dexa_scan","flexi_sigmoidoscopy","gastroscopy","magnetic_resonance_imaging","neurophysiology_peripheral_neurophysiology","non_obstetric_ultrasound","respiratory_physiology_sleep_studies","total","urodynamics_pressures_flows","audiology_assessments","ct","echocardiography","electrophysiology","mri","peripheral_neurophys","sleep_studies","urodynamics","all_diagnostics_tests","operating_theatres","X","occupied_beds","bed_capacity","ratio_doctors","doctors","senior_doctors","nurses","managers","all_ftes","CatchmentYear","trust_total_catchment","date_yr","total_pathways","years_since_covid"
"1153",2021 Q1,"RWP","post-covid",3187,14374,132408,27402,26558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,660.703296703297,796.659340659341,0.523409123049907,1004.40923,1103.07809,4750.72101,405.35999,17017.66037,2020,452843,2021,17561,"1_yrs"
"1154",2021 Q1,"RWW","post-covid",1626,14193,60829,15249,19432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,444.450549450549,538.791208791209,0.520225253158727,592.17921,642.1067,2620.89314,283.27999,11415.13376,2020,201328,2021,15819,"1_yrs"
"1155",2021 Q1,"RWY","post-covid",2968,14517,97768,20322,26681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,497.043956043956,593.395604395604,0.531692800367566,868.00325,985.4879,4249.9237,317.31604,16417.79669,2020,381042,2021,17485,"1_yrs"
"1156",2021 Q1,"RX1","post-covid",6519,33329,148762,43312,48542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,1330.63736263736,1670.81318681319,0.425318772357257,3376.08167,2498.62157,11975.04405,1314.70915,44491.88192,2020,930151,2021,39848,"1_yrs"
"1157",2021 Q1,"RXC","post-covid",1482,16642,90666,14567,23941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551,574.769230769231,704.186813186813,0.525240342390833,919.36064,1017.11527,5379.10464,444.00004,19820.6093,2020,309726,2021,18124,"1_yrs"
"1158",2021 Q1,"RXF","post-covid",6167,19595,94978,23429,32672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667,814.373626373626,1042.84615384615,0.514125899129285,1190.34467,1259.55885,4934.88543,381.2,23004.53113,2020,475220,2021,25762,"1_yrs"
"1159",2021 Q1,"RXH","post-covid",4767,19952,116420,22522,27738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440589004403412,1323.75407,1042.58138,3997.91073,339.29372,15281.53728,0,0,2021,24719,"1_yrs"
"1160",2021 Q1,"RXK","post-covid",3261,34935,145698,23770,47379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583,516.384615384615,623.384615384615,0.461680554455108,1357.14087,1163.92888,5339.77213,620.16771,19301.66631,2020,428597,2021,38196,"1_yrs"
"1161",2021 Q1,"RXL","post-covid",2716,11418,56183,14453,17515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,601.648351648352,680.714285714286,0.466936696789873,951.15127,833.16077,5600.78139,448.31786,20018.21903,2020,261280,2021,14134,"1_yrs"
"1162",2021 Q1,"RXN","post-covid",4488,14453,134789,26059,30332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,694.417582417582,773.538461538462,0.505183325165995,1364.269,1392.8511,5609.39545,356.49998,23283.5581,2020,483969,2021,18941,"1_yrs"
"1163",2021 Q1,"RXP","post-covid",3024,21112,74588,18161,26643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669,755.824175824176,917.692307692308,0.49622692381294,1099.00357,1082.5413,5687.02668,525.57329,19489.55511,2020,331271,2021,24136,"1_yrs"
"1164",2021 Q1,"RXQ","post-covid",4124,13502,97321,20843,19931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,548.340659340659,567,0.479240084695449,1067.32375,982.22676,4418.23269,494.29973,15846.18282,2020,384641,2021,17626,"1_yrs"
"1165",2021 Q1,"RXR","post-covid",3542,24777,81792,19960,34719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,786.494505494505,981.736263736264,0.470912940604163,1350.08974,1201.64483,6618.23882,390.32377,25313.7425,2020,434807,2021,28319,"1_yrs"
"1166",2021 Q1,"RXW","post-covid",1383,16282,87343,13174,20852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,622.263736263736,763.516483516484,0.540441755354357,907.20036,1066.87011,4334.37688,614.08,17369.03604,2020,344836,2021,17665,"1_yrs"
"1167",2021 Q1,"RYJ","post-covid",5517,34098,178088,15131,52490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,842.549450549451,1137.26373626374,0.394679234747867,3494.3325,2278.36307,10032.83466,1099.14666,36591.62825,2020,754042,2021,39615,"1_yrs"
"1168",2021 Q1,"RYR","post-covid",2922,20420,152807,26238,34261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555,1547.76923076923,1690.7032967033,0.469658871775535,1858.48664,1645.83641,6808.01754,391.8193,26374.71653,2020,913895,2021,23342,"1_yrs"
"1169",2021 Q2,"ACG","post-covid",7488,6964,23955,8647,13255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36378,14452,"1_yrs"
"1170",2021 Q2,"NPG","post-covid",19150,4162,42508,22579,25061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38399,23312,"1_yrs"
"1171",2021 Q2,"NT2","post-covid",3365,2883,24284,7933,6269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54567,6248,"1_yrs"
"1172",2021 Q2,"NT3","post-covid",12180,10143,140567,25256,25636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68714,22323,"1_yrs"
"1173",2021 Q2,"NT4","post-covid",11848,16017,116856,16439,31074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90945,27865,"1_yrs"
"1174",2021 Q2,"NTP","post-covid",15090,8585,83138,37230,21867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20210,23675,"1_yrs"
"1175",2021 Q2,"NV3","post-covid",1975,1672,11803,6197,3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4042,3647,"1_yrs"
"1176",2021 Q2,"NVC","post-covid",24936,28244,218691,62437,67135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66693,53180,"1_yrs"
"1177",2021 Q2,"NVM","post-covid",1135,1319,5712,2132,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2454,"1_yrs"
"1178",2021 Q2,"NWX","post-covid",1876,6053,32400,7538,8608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7929,"1_yrs"
"1179",2021 Q2,"NYG","post-covid",2337,14296,20744,0,15351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,16633,"1_yrs"
"1180",2021 Q2,"NYW","post-covid",1260,2457,13843,3651,4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10105,3717,"1_yrs"
"1181",2021 Q2,"R0A","post-covid",11809,65924,413372,84093,87039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5725,1882.66304347826,2306.01086956522,0.493886009492081,4377.14697,4271.39279,21524.1514,1360.82346,73189.01817,2020,1521533,2021,77733,"1_yrs"
"1182",2021 Q2,"R0B","post-covid",7701,32770,114410,23728,52307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5754,801.5,1081.82608695652,0.477115145767743,1310.42885,1195.72301,7661.52216,479.80665,23082.45315,2020,470445,2021,40471,"1_yrs"
"1183",2021 Q2,"R0D","post-covid",12361,20080,145856,38574,43699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625,990.29347826087,1185.47826086957,0.533233911886346,1408.87567,1609.50057,6327.59748,453.91944,23932.57543,2020,526691,2021,32441,"1_yrs"
"1184",2021 Q2,"R1F","post-covid",1687,7796,30549,9287,8808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5646,245.978260869565,286.119565217391,0.600689086189148,287.43197,432.388,2250.54054,185.65334,9210.75837,2020,106295,2021,9483,"1_yrs"
"1185",2021 Q2,"R1H","post-covid",5665,36385,296741,54165,65602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5594,1558.28260869565,1725.44565217391,0.411432949882313,4653.33425,3252.87499,13345.86987,773.80999,46852.48745,2020,1066953,2021,42050,"1_yrs"
"1186",2021 Q2,"R1K","post-covid",3933,28069,131218,17498,44547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5595,921.065217391304,971.217391304348,0.421846179017897,2276.4125,1660.96959,7184.56726,490.80668,23081.81188,2020,519432,2021,32002,"1_yrs"
"1187",2021 Q2,"RA2","post-covid",3881,12770,65246,15106,23133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5647,395.510869565217,500.239130434783,0.494929464228034,941.225,922.32659,3390.39059,424.41395,12780.58825,2020,323150,2021,16651,"1_yrs"
"1188",2021 Q2,"RA4","post-covid",1573,6330,32093,7729,10508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5626,318.815217391304,351.586956521739,0.570908128757428,362.71238,482.59,1805.26509,139.31333,6758.19408,2020,123332,2021,7903,"1_yrs"
"1189",2021 Q2,"RA7","post-covid",8273,31151,150973,36708,38674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5627,900.315217391304,964.04347826087,0.45202411664588,2340.28515,1930.49614,7976.80008,325.96001,29849.65532,2020,744653,2021,39424,"1_yrs"
"1190",2021 Q2,"RA9","post-covid",2798,16750,87410,14391,27448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5628,311.108695652174,367.021739130435,0.518079619101149,729.38547,784.1124,3382.59435,237.74433,16880.73435,2020,231423,2021,19548,"1_yrs"
"1191",2021 Q2,"RAE","post-covid",1863,14467,90320,19036,26046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5755,539.79347826087,636.586956521739,0.477530914353295,1167.05625,1066.67639,3926.87753,233.41999,16520.51029,2020,376141,2021,16330,"1_yrs"
"1192",2021 Q2,"RAJ","post-covid",10458,63416,291076,47880,95827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5707,1602.30434782609,1865.5652173913,0.522971662687444,2593.06357,2842.80547,11012.68303,961.02667,40748.92248,2020,998600,2021,73874,"1_yrs"
"1193",2021 Q2,"RAL","post-covid",5051,26725,266088,30573,49649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5596,792.29347826087,1055.76086956522,0.450566093587657,2762.99669,2265.80961,7820.1434,245.71999,28809.60129,2020,676227,2021,31776,"1_yrs"
"1194",2021 Q2,"RAN","post-covid",1888,3426,18713,7302,6381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5597,96.0760869565217,148.717391304348,0.57288264720456,249.76125,334.999,1118.652,313.54666,4472.14552,2020,164723,2021,5314,"1_yrs"
"1195",2021 Q2,"RAS","post-covid",1601,11082,61632,10239,16120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5599,363.25,460.336956521739,0.51359881936241,623.08125,657.9215,2443.82939,342.66,9337.04288,2020,187304,2021,12683,"1_yrs"
"1196",2021 Q2,"RAX","post-covid",4746,17749,68164,8256,27519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5601,387.989130434783,446.847826086957,0.51142299195248,766.575,802.42024,2732.08829,231.02666,9552.33385,2020,285688,2021,22495,"1_yrs"
"1197",2021 Q2,"RBD","post-covid",3549,7600,52788,10567,13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5629,286.869565217391,336.173913043478,0.550515098022733,454.78125,557.0019,1918.91844,268.8064,8056.07252,2020,170832,2021,11149,"1_yrs"
"1198",2021 Q2,"RBK","post-covid",2396,13463,65459,8842,19742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5671,422.173913043478,476.076086956522,0.557078032296959,525.05375,660.37797,2997.82,243.95999,11003.54108,2020,200042,2021,15859,"1_yrs"
"1199",2021 Q2,"RBN","post-covid",7577,29608,74739,28979,36526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5727,684.597826086957,736.54347826087,0.444880244494924,1284.1265,1029.1158,4705.73049,383.9,17893.89489,2020,339106,2021,37185,"1_yrs"
"1200",2021 Q2,"RBQ","post-covid",1091,1690,12057,2958,3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5728,129.869565217391,155.923913043478,0.550567582808248,229.1375,280.7,1499.65682,306.11859,4917.47196,2020,50304,2021,2781,"1_yrs"
"1201",2021 Q2,"RBS","post-covid",1450,9911,34142,4807,9704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5729,161.815217391304,227.141304347826,0.550595689219039,627.80625,769.168,3238.42607,324.39603,10660.09131,2020,356263,2021,11361,"1_yrs"
"1202",2021 Q2,"RBT","post-covid",3094,12039,70246,9834,21816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5730,543.70652173913,592.271739130435,0.480334924069467,569.88065,526.75,3287.43444,252.17909,12525.85615,2020,221518,2021,15133,"1_yrs"
"1203",2021 Q2,"RBZ","post-covid",2394,5882,42168,12766,11056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5630,237.445652173913,303.858695652174,0.54529699484411,426.22617,511.1465,2082.36174,212.20001,8762.66522,2020,144357,2021,8276,"1_yrs"
"1204",2021 Q2,"RC9","post-covid",7164,27520,161510,28841,54624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5708,1000.97826086957,1075.51086956522,0.485757808232714,1637.06375,1546.38517,5951.77032,336.47999,21196.71064,2020,562301,2021,34684,"1_yrs"
"1205",2021 Q2,"RCB","post-covid",4487,21583,91097,20807,33155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5756,829.282608695652,1051.44565217391,0.549755896837158,1132.09932,1382.313,5208.16018,442.43437,22845.39748,2020,462072,2021,26070,"1_yrs"
"1206",2021 Q2,"RCD","post-covid",3034,11960,57798,11536,21302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5757,254.119565217391,296.141304347826,0.583930554852003,422.75705,593.31624,3729.82074,189.06002,11276.276,2020,213152,2021,14994,"1_yrs"
"1207",2021 Q2,"RCF","post-covid",1574,6876,27294,7722,10715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5758,285.304347826087,375.217391304348,0.571002795605906,367.08217,488.5928,2023.22363,178.24001,8927.13526,2020,166574,2021,8450,"1_yrs"
"1208",2021 Q2,"RCU","post-covid",1452,7179,30066,8151,10326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5759,98.1739130434783,160.95652173913,0.578247666060514,423.3625,580.4553,2545.26153,249.36661,8937.49852,2020,281881,2021,8631,"1_yrs"
"1209",2021 Q2,"RD1","post-covid",2064,17601,83125,12576,26578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5631,533.510869565217,586.684782608696,0.495713446743681,897.60656,882.34683,3458.29681,325.8667,14512.72461,2020,355202,2021,19665,"1_yrs"
"1210",2021 Q2,"RD8","post-covid",4317,13139,68757,8762,23885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5710,438.478260869565,503.108695652174,0.585266840563096,573.20209,808.89644,2348.16517,283.16933,9789.56871,2020,245764,2021,17456,"1_yrs"
"1211",2021 Q2,"RDE","post-covid",6240,35126,173681,30700,46898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5711,1069.42391304348,1215.25,0.511823788444748,1549.12966,1624.17052,7372.90359,883.58666,27227.91236,2020,646089,2021,41366,"1_yrs"
"1212",2021 Q2,"RDU","post-covid",7655,22094,139671,28831,38583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5648,1151.69565217391,1232.13043478261,0.466918877610907,1912.65096,1675.2663,7075.00345,381.16262,27183.55188,2020,674115,2021,29749,"1_yrs"
"1213",2021 Q2,"REF","post-covid",6930,22218,86244,23011,35763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5633,601.347826086957,664.728260869565,0.508456092413003,1121.96025,1160.5627,3821.29385,421.19442,16956.22344,2020,421838,2021,29148,"1_yrs"
"1214",2021 Q2,"REM","post-covid",3860,28024,167316,25344,49715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,1454.26086956522,1605.90217391304,0.47134560070039,2437.06365,2172.87368,8933.98146,1092.52097,35825.53083,2020,557407,2021,31884,"1_yrs"
"1215",2021 Q2,"RF4","post-covid",5007,28914,147628,12780,41231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5602,822.25,948.869565217391,0.46330666324522,1605.76023,1386.19089,5479.14799,303.4,20111.27069,2020,469775,2021,33921,"1_yrs"
"1216",2021 Q2,"RFF","post-covid",2519,16161,31413,4806,14976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,432.489130434783,460,0.562596005261954,513.95,661.0507,2520.53994,198.4,10366.25572,2020,195565,2021,18680,"1_yrs"
"1217",2021 Q2,"RFR","post-covid",4042,11406,52456,10527,16810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5761,417.652173913043,462,0.538683747691355,533.83728,623.3673,3136.87494,188.76001,11905.60135,2020,198547,2021,15448,"1_yrs"
"1218",2021 Q2,"RFS","post-covid",1165,11447,54140,12379,16290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5672,416.5,491.173913043478,0.569119161317374,538.74342,711.587,2663.43133,130.00001,9686.52782,2020,217643,2021,12612,"1_yrs"
"1219",2021 Q2,"RGM","post-covid",1815,1107,10196,3877,3589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712,163.945652173913,236.554347826087,0.516695829900224,315.4,337.1911,2017.58005,216.68667,5710.99118,2020,128516,2021,2922,"1_yrs"
"1220",2021 Q2,"RGN","post-covid",5023,28914,122740,20386,38414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5713,807.119565217391,984.75,0.460833414633202,1343.77375,1148.5427,5236.29169,272.53998,18115.03518,2020,467171,2021,33937,"1_yrs"
"1221",2021 Q2,"RGP","post-covid",3185,8821,45024,11230,15741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714,364.423913043478,468,0.486457819351634,545.2625,516.5052,2516.34332,213.31602,9403.46033,2020,186944,2021,12006,"1_yrs"
"1222",2021 Q2,"RGR","post-covid",2846,10183,67612,19899,18745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5715,349.315217391304,458.75,0.520781786061116,652.71371,709.3249,2972.24219,285.42003,12189.94092,2020,217218,2021,13029,"1_yrs"
"1223",2021 Q2,"RGT","post-covid",7087,24599,133163,29920,40274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5716,918.347826086957,980.195652173913,0.453381684480225,2445.69887,2028.53626,8680.79887,591.38,30905.56464,2020,658972,2021,31686,"1_yrs"
"1224",2021 Q2,"RH5","post-covid",4241,11535,87065,19506,22958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5634,847.336956521739,969.163043478261,0.565486196530564,910.849,1185.39971,6040.81743,442.51,24405.18795,2020,314950,2021,15776,"1_yrs"
"1225",2021 Q2,"RH8","post-covid",5332,15297,181092,48184,33545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5635,724,863.434782608696,0.513950297631111,1186.7706,1254.89451,5768.82667,673.75333,22925.88575,2020,457186,2021,20629,"1_yrs"
"1226",2021 Q2,"RHM","post-covid",7710,23197,117559,27002,34258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5649,1019.63043478261,1275.38043478261,0.460263402356901,2588.4175,2207.2875,9311.2167,794.4055,32593.87898,2020,739911,2021,30907,"1_yrs"
"1227",2021 Q2,"RHQ","post-covid",10780,38373,161292,32658,57054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5763,1214.5652173913,1453.38043478261,0.481673869501197,2435.04819,2262.85926,10774.79873,718.52292,44274.11312,2020,753182,2021,49153,"1_yrs"
"1228",2021 Q2,"RHU","post-covid",6151,23865,113815,26582,34576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5650,946.391304347826,1036.82608695652,0.456844910233602,1648.30223,1386.3784,6426.37172,511.09998,21289.05459,2020,568594,2021,30016,"1_yrs"
"1229",2021 Q2,"RHW","post-covid",7672,12420,132846,29730,28728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5651,528.130434782609,679.347826086957,0.514221461944052,1033.31023,1093.8118,4528.0709,369.05334,16305.523,2020,445712,2021,20092,"1_yrs"
"1230",2021 Q2,"RJ1","post-covid",11825,55111,221062,46512,80997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603,964.576086956522,1369.80434782609,0.484251575547137,4240.50284,3981.53457,17682.95243,1775.56932,59985.95701,2020,1382186,2021,66936,"1_yrs"
"1231",2021 Q2,"RJ6","post-covid",2697,15727,62958,6910,24199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5605,464.141304347826,494.967391304348,0.459926561274681,842.31592,717.31627,3239.26217,215.5,11121.69999,2020,237212,2021,18424,"1_yrs"
"1232",2021 Q2,"RJ7","post-covid",5590,28050,135507,21047,40408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5606,810.695652173913,936.70652173913,0.454863148434163,2219.21,1851.71273,7013.716,447.69334,25887.57675,2020,589437,2021,33640,"1_yrs"
"1233",2021 Q2,"RJC","post-covid",3350,11359,59049,12927,20088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5674,387.652173913043,498.010869565217,0.581497511265465,490.14408,681.0415,3778.07589,308.29763,12867.22178,2020,238044,2021,14709,"1_yrs"
"1234",2021 Q2,"RJE","post-covid",4939,27309,184801,33735,43072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5675,1120.32608695652,1376,0.500121592451292,1894.76367,1895.68545,7831.99715,411.33997,29236.11118,2020,632952,2021,32248,"1_yrs"
"1235",2021 Q2,"RJL","post-covid",4309,18327,93162,16585,27084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5764,573.847826086957,688.336956521739,0.550580962095637,762.9676,934.7077,3982.47776,304.80802,16569.35781,2020,313929,2021,22636,"1_yrs"
"1236",2021 Q2,"RJN","post-covid",1424,5942,29033,4424,7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5736,286.760869565217,376.70652173913,0.537954465231859,311.08045,362.1875,1611.24527,134.68001,6630.88794,2020,123905,2021,7366,"1_yrs"
"1237",2021 Q2,"RJR","post-covid",4471,14938,82454,15821,16531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5737,380.336956521739,464.532608695652,0.520564881993141,671.39929,728.99727,2657.39343,92.28,11351.15595,2020,188523,2021,19409,"1_yrs"
"1238",2021 Q2,"RJZ","post-covid",9026,53745,187916,33954,73924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5607,1302.77173913043,1369.04347826087,0.455038534199705,3605.65647,3010.69477,11869.61237,625.82,36831.56199,2020,852160,2021,62771,"1_yrs"
"1239",2021 Q2,"RK5","post-covid",3159,26193,112199,12528,29503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5676,539.902173913043,633.989130434783,0.5437154436602,727.08,866.39931,3359.64468,278.06294,13542.15663,2020,291492,2021,29352,"1_yrs"
