"","date","trust_code","sick_ftes","total_ftes","sickness_rate"
"11780",2017 Q2,"RW4",25364.97301,391205.57039,0.0648379648191441
"11781",2017 Q2,"RW5",31994.93953,540075.78044,0.0592415744026398
"11782",2017 Q2,"RW6",40708.62033,1022646.88179,0.0398071133397926
"11783",2017 Q2,"RWA",23232.14801,648805.04901,0.0358075943543434
"11784",2017 Q2,"RWD",25513.68487,580931.87952,0.0439185484037834
"11785",2017 Q2,"RWE",35448.58199,1155317.12413,0.0306829884623187
"11786",2017 Q2,"RWF",14216.7024,461902.23606,0.030778596183616
"11787",2017 Q2,"RWG",11670.72154,381559.28732,0.0305869151344027
"11788",2017 Q2,"RWH",17924.30401,444903.13281,0.0402881047314511
"11789",2017 Q2,"RWJ",14277.31422,401924.13881,0.0355224104286736
"11790",2017 Q2,"RWK",16155.73436,437369.00782,0.0369384525906987
"11791",2017 Q2,"RWP",17917.94292,465418.35351,0.0384985739923447
"11792",2017 Q2,"RWR",10446.35595,256672.48382,0.0406991657014776
"11793",2017 Q2,"RWV",9327.93528,199914.14715,0.0466597057435912
"11794",2017 Q2,"RWW",13758.35088,310905.72432,0.0442524849296091
"11795",2017 Q2,"RWX",11343.3237,330844.77887,0.0342859383749174
"11796",2017 Q2,"RWY",18866.57684,481092.7141,0.0392160934619317
"11797",2017 Q2,"RX1",41357.92408,1173274.25816,0.035250005522886
"11798",2017 Q2,"RX2",14905.53043,359925.86392,0.0414127794753672
"11799",2017 Q2,"RX3",25021.74967,536120.17014,0.0466719050385027
"11800",2017 Q2,"RX4",27587.91655,534336.68426,0.05163021249085
"11801",2017 Q2,"RX6",12915.76022,212386.74254,0.0608124596928055
"11802",2017 Q2,"RX7",27912.6732,505011.72014,0.0552713374498754
"11803",2017 Q2,"RX8",20492.21009,391522.76938,0.0523397658901184
"11804",2017 Q2,"RX9",16182.1663,286841.64251,0.0564149827005535
"11805",2017 Q2,"RXA",13160.45738,264834.06292,0.0496932201050567
"11806",2017 Q2,"RXC",19930.62861,547547.4764,0.0363998182240549
"11807",2017 Q2,"RXE",14476.11851,279101.70422,0.0518668223487066
"11808",2017 Q2,"RXF",29684.78588,619023.47365,0.0479542168327917
"11809",2017 Q2,"RXG",17139.11268,356651.87636,0.0480555797292371
"11810",2017 Q2,"RXH",25149.56029,666983.86279,0.0377063999491669
"11811",2017 Q2,"RXK",24529.91576,552851.84825,0.0443697815927488
"11812",2017 Q2,"RXL",23873.02802,548633.23314,0.0435136382157661
"11813",2017 Q2,"RXM",9533.9688,189985.59108,0.0501825888258304
"11814",2017 Q2,"RXN",28666.00043,619053.06887,0.0463062084197822
"11815",2017 Q2,"RXP",20901.90327,569782.41447,0.0366840090869469
"11816",2017 Q2,"RXQ",15017.2587,474340.19629,0.0316592580967328
"11817",2017 Q2,"RXR",27528.13856,644470.01198,0.0427143824356164
"11818",2017 Q2,"RXT",14119.8759,330997.93342,0.042658501683403
"11819",2017 Q2,"RXV",21359.79799,398184.0781,0.053643023829385
"11820",2017 Q2,"RXW",18339.24687,454603.0804,0.0403412287788801
"11821",2017 Q2,"RXX",6611.86597,201579.45108,0.0328002975232628
"11822",2017 Q2,"RXY",12832.06792,270561.02748,0.0474276285816831
"11823",2017 Q2,"RY1",12054.95233,187036.8547,0.0644522832108981
"11824",2017 Q2,"RY2",11487.19422,227812.08305,0.0504239900983601
"11825",2017 Q2,"RY3",9920.84827,219461.42194,0.0452054314708319
"11826",2017 Q2,"RY4",8261.51442,212741.85562,0.0388335167798702
"11827",2017 Q2,"RY5",7441.11289,148434.821,0.0501305073827657
"11828",2017 Q2,"RY6",11825.84756,225278.44525,0.0524943589115968
"11829",2017 Q2,"RY7",4790.32315,104662.15589,0.0457693911353654
"11830",2017 Q2,"RY8",14630.62986,328775.13676,0.0445004144905279
"11831",2017 Q2,"RY9",2497.27267,88934.36545,0.0280799515166496
"11832",2017 Q2,"RYA",12816.79817,413763.21626,0.030976166237905
"11833",2017 Q2,"RYC",21364.52869,394492.51363,0.0541569939906086
"11834",2017 Q2,"RYD",13343.122,282358.55896,0.0472559501973172
"11835",2017 Q2,"RYE",16365.97753,299167.16905,0.054705125505482
"11836",2017 Q2,"RYF",17132.50231,351175.23275,0.0487861919413792
"11837",2017 Q2,"RYG",13944.24727,309161.0244,0.0451035097230063
"11838",2017 Q2,"RYJ",21331.27994,907643.7354,0.0235018202715841
"11839",2017 Q2,"RYK-X",3317.81365,90188.71175,0.0367874602666115
"11840",2017 Q2,"RYR",18039.84918,546439.51988,0.0330134416045926
"11841",2017 Q2,"RYV",5964.81542,154749.39005,0.038545001166549
"11842",2017 Q2,"RYW",18961.1644,384514.06172,0.0493120181747927
"11843",2017 Q2,"RYX",7901.49289,239275.11362,0.03302262726139
"11844",2017 Q2,"RYY",15006.27921,372832.76506,0.0402493573964323
"11845",2017 Q2,"T1150",251.8,21908.58,0.0114932140741207
"11846",2017 Q2,"T1450",6939.56253,258472.93594,0.0268483139434409
"11847",2017 Q2,"T1460",15130.96363,424742.7233,0.0356238324989804
"11848",2017 Q2,"T1480",443.79979,18161.76091,0.0244359449614624
"11849",2017 Q2,"T1510",6359.61611,359562.80931,0.0176870798239787
"11850",2017 Q2,"T1520",964.17305,95816.09052,0.010062746713703
"11851",2017 Q2,"TAD",11933.72878,232929.13166,0.0512333030005853
"11852",2017 Q2,"TAF",4829.19926,170948.57848,0.0282494262481685
"11853",2017 Q2,"TAH",11431.14187,202912.62516,0.056335291414156
"11854",2017 Q2,"TAJ",9060.5622,162112.04257,0.0558907410970881
"11855",2017 Q2,"X24",9678.76745,473444.95144,0.0204432794574357
"11856",2017 Q2,"X26",4696.9561,256713.65236,0.0182964795865756
"11857",2017 Q2,"X80",1077.97654,52871.77191,0.0203885079137307
"11858",2017 Q3,"00M",1154.60031,47519.27219,0.0242975167082415
"11859",2017 Q3,"00Q",55.6,3690.88812,0.0150641249998117
"11860",2017 Q3,"00R",186.24,5549.53661,0.033559558768277
"11861",2017 Q3,"00T",284.48,10558.2901,0.0269437567357616
"11862",2017 Q3,"00V",137.75331,6807.6853,0.0202349703209695
"11863",2017 Q3,"00X",465.88,6570.12341,0.0709088659264621
"11864",2017 Q3,"00Y",1499.32908,36618.82535,0.0409442155959271
"11865",2017 Q3,"01A",188.86668,8862.02803,0.0213119028015532
"11866",2017 Q3,"01C",141.30666,5559.7935,0.025415810857004
"11867",2017 Q3,"01D",236.42002,7987.52147,0.0295986709879855
"11868",2017 Q3,"01E",0,0,NA
"11869",2017 Q3,"01F",112.7332,5810.38171,0.0194020299571678
"11870",2017 Q3,"01G",218.80001,10630.80819,0.020581691070846
"11871",2017 Q3,"01J",118.99334,6722.9206,0.0176996497623369
"11872",2017 Q3,"01K",68.2,4912.43937,0.0138831229992361
"11873",2017 Q3,"01R",307.94,13749.58826,0.0223963070149418
"11874",2017 Q3,"01T",349.03039,10285.76777,0.0339333336902667
"11875",2017 Q3,"01W",228.26698,10258.6261,0.0222512232900271
"11876",2017 Q3,"01X",230.06659,7405.51772,0.0310669150623543
"11877",2017 Q3,"01Y",340,7796.02946,0.0436119439702579
"11878",2017 Q3,"02A",255.13346,7635.38644,0.0334146099879655
"11879",2017 Q3,"02D",64.72001,2684.97758,0.0241044880531181
"11880",2017 Q3,"02E",207.87977,6325.9654,0.032861351091171
"11881",2017 Q3,"02F",310.6,6692.99372,0.0464067371035872
"11882",2017 Q3,"02G",158.24,3324.26636,0.0476014804060406
"11883",2017 Q3,"02H",373.09333,13087.16623,0.0285083358339829
"11884",2017 Q3,"02M",183.97362,6070.22775,0.0303075317066975
"11885",2017 Q3,"02N",40.8,2787.1526,0.0146385956764621
"11886",2017 Q3,"02P",258.48364,9890.97552,0.0261332807342748
"11887",2017 Q3,"02Q",200.8,3552.52984,0.0565231001690896
"11888",2017 Q3,"02R",662.51355,14308.64548,0.0463016258894689
"11889",2017 Q3,"02T",444.4,8299.30244,0.053546668917394
"11890",2017 Q3,"02V",80.48003,5491.39297,0.014655667594665
"11891",2017 Q3,"02X",718.56001,14639.88117,0.0490823662880865
"11892",2017 Q3,"02Y",300.33333,7966.84109,0.0376979189878632
"11893",2017 Q3,"03A",156.92001,8115.02527,0.019336971208224
"11894",2017 Q3,"03C",132.09337,7674.24161,0.0172125633662451
"11895",2017 Q3,"03D",22.64001,2878.91536,0.0078640762818397
"11896",2017 Q3,"03E",34.6,3876.91057,0.00892463196539506
"11897",2017 Q3,"03F",113,5947.75409,0.0189987679870605
"11898",2017 Q3,"03G",241.93334,12664.31104,0.0191035532241634
"11899",2017 Q3,"03H",182.14647,7929.53347,0.0229706414241291
"11900",2017 Q3,"03J",253.58676,8527.51108,0.029737488186295
"11901",2017 Q3,"03K",174,5588.38,0.0311360358458086
"11902",2017 Q3,"03L",217.31748,8551.69312,0.0254122168499891
"11903",2017 Q3,"03M",224.01332,7678.87887,0.0291726596802015
"11904",2017 Q3,"03N",853.95949,23867.93608,0.0357785225809939
"11905",2017 Q3,"03Q",116.08002,8851.56784,0.0131140631917701
"11906",2017 Q3,"03R",419.20005,13999.31247,0.029944331259005
"11907",2017 Q3,"04C",388.90873,24041.38615,0.0161766350564608
"11908",2017 Q3,"04D",101.93336,9882.55124,0.0103144782682655
"11909",2017 Q3,"04F",85.16003,9009.1096,0.00945265778540423
"11910",2017 Q3,"04G",575.30656,12835.0254,0.0448231726911892
"11911",2017 Q3,"04J",923.77836,30787.07898,0.0300053915670307
"11912",2017 Q3,"04K",279.50665,11528.03084,0.0242458277462415
"11913",2017 Q3,"04L",12.8,4618.35346,0.00277155053437595
"11914",2017 Q3,"04N",438.4016,18320.31387,0.0239298083597735
"11915",2017 Q3,"04Q",339.575,6803.35552,0.0499128700538642
"11916",2017 Q3,"04X",45.30666,5213.18666,0.00869078031439603
"11917",2017 Q3,"05A",659.4202,12565.20743,0.0524798499088526
"11918",2017 Q3,"05C",150.21339,9401.94401,0.0159768437080918
"11919",2017 Q3,"05H",42,3439.01427,0.0122128018968645
"11920",2017 Q3,"05J",257.4,5153.01485,0.0499513406215004
"11921",2017 Q3,"05L",287.38666,16546.21364,0.0173687265408716
"11922",2017 Q3,"05P",83.5,4718.99008,0.0176944639815814
"11923",2017 Q3,"05R",6,3277.40402,0.00183071722722791
"11924",2017 Q3,"05T",544.81973,9228.75621,0.0590350116096522
"11925",2017 Q3,"05W",1355.15543,46295.9418,0.0292715814240116
"11926",2017 Q3,"05Y",145.1,7434.19333,0.0195179212537374
"11927",2017 Q3,"06A",221.6,7898.45936,0.0280561043489372
"11928",2017 Q3,"06F",255.82021,15058.76045,0.0169881319813411
"11929",2017 Q3,"06H",923.87246,26662.93089,0.0346500714348137
"11930",2017 Q3,"06K",371.06667,24836.12324,0.0149406035078122
"11931",2017 Q3,"06M",181.51201,8804.99872,0.0206146548991208
"11932",2017 Q3,"06N",459.58669,15477.53399,0.0296937929709564
"11933",2017 Q3,"06P",145.92,7424.18417,0.0196546848325289
"11934",2017 Q3,"06Q",325.32019,11969.67716,0.0271786937652043
"11935",2017 Q3,"06T",302.28001,11006.3981,0.0274640265828655
"11936",2017 Q3,"06V",31,4015.97052,0.00771918016967913
"11937",2017 Q3,"06W",32.5,4161.9,0.00780893341983229
"11938",2017 Q3,"06Y",214.71759,4030.52956,0.0532727987237488
"11939",2017 Q3,"07G",48.07574,4664.50934,0.0103067089152832
"11940",2017 Q3,"07H",282.20211,10735.64701,0.0262864557429222
"11941",2017 Q3,"07J",232.74667,3994.99134,0.0582596181547668
"11942",2017 Q3,"07K",512.81339,20449.05882,0.0250776035471348
"11943",2017 Q3,"07L",85,1195.19942,0.0711178390632084
"11944",2017 Q3,"07M",209.21599,5675.05036,0.036865926595936
"11945",2017 Q3,"07N",185.6,5992.4368,0.0309723750444894
"11946",2017 Q3,"07P",649.97333,28374.60879,0.0229068648949644
"11947",2017 Q3,"07Q",314.43972,8558.43379,0.0367403344718754
"11948",2017 Q3,"07R",177.34667,9667.51686,0.0183445938153761
"11949",2017 Q3,"07T",0,5200.04984,0
"11950",2017 Q3,"07V",196.93333,6664.73302,0.0295485699740753
"11951",2017 Q3,"07W",329.90667,9162.84099,0.0360048450431529
"11952",2017 Q3,"07X",235.79998,8208.64266,0.0287258185995881
"11953",2017 Q3,"07Y",46.5,3751.94227,0.0123935808852411
"11954",2017 Q3,"08A",227.4,5906.89612,0.0384973758434743
"11955",2017 Q3,"08C",60.6,3905.81868,0.0155153131686082
"11956",2017 Q3,"08D",82,5370.62574,0.0152682394882351
"11957",2017 Q3,"08E",32.6,3210.41122,0.0101544623931385
"11958",2017 Q3,"08F",74,1273.6,0.0581030150753769
"11959",2017 Q3,"08G",114.90667,5279.20319,0.0217659116090964
"11960",2017 Q3,"08H",50.6,5605.00196,0.00902765072360474
"11961",2017 Q3,"08J",153.8,3863.35436,0.0398099645200551
"11962",2017 Q3,"08K",240.76645,6786.04008,0.0354796681365902
"11963",2017 Q3,"08L",144.51254,6152.5014,0.0234884204983684
"11964",2017 Q3,"08M",66.8,5790.21129,0.0115367119875862
"11965",2017 Q3,"08N",178.42667,12748.76473,0.0139956045765071
"11966",2017 Q3,"08P",91.37334,4536.10732,0.0201435578027726
"11967",2017 Q3,"08Q",95,8870.85968,0.010709221363763
"11968",2017 Q3,"08R",56.14666,3962.07682,0.0141710175119724
"11969",2017 Q3,"08T",234.70667,5375.50787,0.0436622316767253
"11970",2017 Q3,"08V",379.85333,8135.39556,0.0466914395493758
"11971",2017 Q3,"08W",92.6,5480.13816,0.0168973842075544
"11972",2017 Q3,"08X",32.2,9355.87177,0.00344168889779472
"11973",2017 Q3,"08Y",160,4395.97274,0.0363969499956453
"11974",2017 Q3,"09A",178.1,22391.81243,0.00795380010246004
"11975",2017 Q3,"09D",221.38666,10619.1795,0.0208478122062067
"11976",2017 Q3,"09E",175.58,7298.69948,0.0240563405139678
"11977",2017 Q3,"09G",689.18003,18678.04691,0.036897863749931
"11978",2017 Q3,"09J",72,6171.82502,0.0116659172557034
"11979",2017 Q3,"09L",145.6,3071.45313,0.0474042721270502
"11980",2017 Q3,"09N",93.13334,8107.89889,0.011486741665571
"11981",2017 Q3,"09P",458.19991,14452.3299,0.0317042243825336
"11982",2017 Q3,"09W",68.86005,6831.75186,0.0100794132180322
"11983",2017 Q3,"09X",260.86666,9477.8264,0.0275238909208128
"11984",2017 Q3,"09Y",155.64,8748.80342,0.0177898613705507
"11985",2017 Q3,"0AR",2168.22632,84115.32802,0.0257768277320926
"11986",2017 Q3,"0CX",3580.27342,125127.84666,0.0286129228270698
"11987",2017 Q3,"0DE",3265.85705,84091.40365,0.0388369905631846
"11988",2017 Q3,"0DF",2175.57263,103971.92556,0.0209246161238451
"11989",2017 Q3,"0DJ",4541.73666,171220.84641,0.0265256057029674
"11990",2017 Q3,"10A",103.17317,5498.06526,0.0187653592893148
"11991",2017 Q3,"10C",23.21336,3242.53364,0.00715901901946035
"11992",2017 Q3,"10D",273.57333,7241.23708,0.0377799161907844
"11993",2017 Q3,"10E",170,5404.577,0.0314548206085324
"11994",2017 Q3,"10H",83.35995,7080.01229,0.0117739837991157
"11995",2017 Q3,"10J",218.38,4501.18,0.0485161668717981
"11996",2017 Q3,"10K",0,0,NA
"11997",2017 Q3,"10L",223.4,7185.7494,0.0310893112971627
"11998",2017 Q3,"10Q",244.17349,8789.62701,0.0277797328285037
"11999",2017 Q3,"10R",133.84001,6826.48856,0.0196059817318437
"12000",2017 Q3,"10V",187.85334,7442.00087,0.0252423163180845
"12001",2017 Q3,"10X",135.41364,8270.39306,0.0163733016094401
"12002",2017 Q3,"11A",521.13323,20578.32106,0.0253243803748876
"12003",2017 Q3,"11C",216.91324,9647.30983,0.0224843240055865
"12004",2017 Q3,"11D",182.65333,8112.0525,0.0225162904209508
"12005",2017 Q3,"11E",56.5776,5871.56556,0.00963586277319877
"12006",2017 Q3,"11H",282.86643,16066.96279,0.0176054699134584
"12007",2017 Q3,"11J",1023.13308,29113.70593,0.0351426603833942
"12008",2017 Q3,"11M",570.25335,24450.18719,0.0233230668366102
"12009",2017 Q3,"11N",718.2041,20011.03317,0.0358904057525981
"12010",2017 Q3,"11T",252.42637,6239.59898,0.0404555438272733
"12011",2017 Q3,"11X",425.63376,15276.2786,0.0278623983723366
"12012",2017 Q3,"12A",57.54687,5609.01355,0.0102597131361895
"12013",2017 Q3,"12D",614.91997,7292.81851,0.0843185620424825
"12014",2017 Q3,"12F",91.17321,6172.31284,0.014771320307867
"12015",2017 Q3,"13P",357.81334,15228.13058,0.0234968657590799
"12016",2017 Q3,"14L",615.20672,23931.71185,0.0257067577888291
"12017",2017 Q3,"8HN42",217.24102,9039.08784,0.0240335113282846
"12018",2017 Q3,"99A",101.68001,14300.67518,0.00711015450111076
"12019",2017 Q3,"99E",174.66667,6883.14212,0.0253760080723133
"12020",2017 Q3,"99F",64.52001,6051.3506,0.0106620842626438
"12021",2017 Q3,"99G",15,5768.91568,0.00260014200796916
"12022",2017 Q3,"99H",615.4,15669.81276,0.0392729644843567
"12023",2017 Q3,"99J",130.7,8586.47156,0.0152216191583123
"12024",2017 Q3,"99K",208,6000.58908,0.0346632634274634
"12025",2017 Q3,"99M",229.2803,7925.72944,0.0289286054659973
"12026",2017 Q3,"99N",183.17333,11344.89949,0.0161458750834645
"12027",2017 Q3,"99P",965.0196,36532.67526,0.02641524588966
"12028",2017 Q3,"99Q",214.16,9231.93306,0.0231977418605763
"12029",2017 Q3,"AWK",486.40135,6904.15083,0.0704505683575861
"12030",2017 Q3,"AXA",1036.87871,16463.22757,0.0629814965255929
"12031",2017 Q3,"DEQ",216.54669,11703.81364,0.0185022332600983
"12032",2017 Q3,"NAX",3300.25478,63627.55788,0.0518683238829345
"12033",2017 Q3,"NCS",10933.82255,238783.9612,0.0457896020111756
"12034",2017 Q3,"NCY",2588.75319,52360.91204,0.0494405671929927
"12035",2017 Q3,"NJH",1755.18755,50036.58492,0.0350780844217535
"12036",2017 Q3,"NL3",1915.0763,48790.66734,0.0392508732593203
"12037",2017 Q3,"NL8",5105.84946,101424.07005,0.050341595022591
"12038",2017 Q3,"NLO",56.42656,2270.2541,0.0248547332212725
"12039",2017 Q3,"NLT",2221.99797,51919.18559,0.0427972423825533
"12040",2017 Q3,"NLW",4210.87668,118955.06044,0.0353988864738036
"12041",2017 Q3,"NNF",6678.55001,154116.94224,0.0433343012969967
"12042",2017 Q3,"NNV",1916.34218,44574.57628,0.042991820448551
"12043",2017 Q3,"NQ1",2272.68942,67788.29183,0.0335262824692421
"12044",2017 Q3,"NQ7",3149.1221,100798.17399,0.0312418566264149
"12045",2017 Q3,"NQA",2178.33912,74296.30833,0.029319614513342
"12046",2017 Q3,"NQK",550.16,6678.5376,0.0823773156566491
"12047",2017 Q3,"NQL",1540.97112,43327.85283,0.0355653700645198
"12048",2017 Q3,"NQV",2528.71787,67239.42457,0.0376076667248611
"12049",2017 Q3,"NR3",5242.66809,95279.95086,0.0550238328491934
"12050",2017 Q3,"NR5",9847.59131,210051.29843,0.0468818397391708
"12051",2017 Q3,"NRR",220.07739,14712.75076,0.014958276231956
"12052",2017 Q3,"NTV",3758.66249,63510.2586,0.0591819742645482
"12053",2017 Q3,"R1A",14674.1671,285251.70198,0.0514428730771565
"12054",2017 Q3,"R1C",12864.79872,263663.68209,0.0487924564279152
"12055",2017 Q3,"R1D",6326.77982,111201.75177,0.0568946056990699
"12056",2017 Q3,"R1E",15341.91199,334222.31005,0.0459033150351478
"12057",2017 Q3,"R1F",10512.08454,244713.71692,0.0429566624719959
"12058",2017 Q3,"R1H",43881.98266,1354439.91093,0.0323986190202187
"12059",2017 Q3,"R1J",8658.45651,192577.66141,0.0449608560338992
"12060",2017 Q3,"R1K",23193.85723,716611.82274,0.0323659985699331
"12061",2017 Q3,"R1L",18610.06436,469996.40788,0.0395961842430752
"12062",2017 Q3,"RA2",9491.30649,312428.19563,0.0303791611088786
"12063",2017 Q3,"RA3",5060.85112,133270.82243,0.0379741869054511
"12064",2017 Q3,"RA4",4779.4056,182091.09204,0.0262473333893242
"12065",2017 Q3,"RA7",29574.15853,732658.13145,0.0403655637745669
"12066",2017 Q3,"RA9",17995.72647,472191.23713,0.0381110979089296
"12067",2017 Q3,"RAE",20186.81455,476129.31359,0.0423977561847475
"12068",2017 Q3,"RAJ",11949.21809,348723.02828,0.0342656409842989
"12069",2017 Q3,"RAL",25213.34474,819950.41487,0.0307498408229935
"12070",2017 Q3,"RAN",3185.07577,127263.2823,0.0250274526354881
"12071",2017 Q3,"RAP",10419.01336,276084.20907,0.0377385341780207
"12072",2017 Q3,"RAS",9154.74618,265126.72933,0.0345296990730995
"12073",2017 Q3,"RAT",17970.82964,449947.27619,0.0399398564920114
"12074",2017 Q3,"RAX",7036.76839,256375.11136,0.0274471587849221
"12075",2017 Q3,"RBA",13127.99313,354321.55994,0.0370510705931162
"12076",2017 Q3,"RBD",6288.83707,210601.77113,0.0298612734178671
"12077",2017 Q3,"RBK",16602.14599,344738.72515,0.0481586337095614
"12078",2017 Q3,"RBL",21032.27014,457557.06182,0.0459664419916088
"12079",2017 Q3,"RBN",27549.46899,869772.54424,0.031674337356869
"12080",2017 Q3,"RBQ",5318.19984,132812.63735,0.0400428750314249
"12081",2017 Q3,"RBS",13363.73905,267803.60522,0.049901266411338
"12082",2017 Q3,"RBT",14486.58418,347735.81875,0.0416597410990754
"12083",2017 Q3,"RBV",7971.06092,232177.38574,0.0343317713505753
"12084",2017 Q3,"RBZ",7474.14226,243085.28213,0.0307469962578931
"12085",2017 Q3,"RC1",6602.57809,224856.10082,0.0293635710390862
"12086",2017 Q3,"RC9",10483.52241,335014.37334,0.0312927541152405
"12087",2017 Q3,"RCB",31258.14309,674980.97797,0.0463096651760597
"12088",2017 Q3,"RCD",12421.68545,315700.13534,0.0393464685614474
"12089",2017 Q3,"RCF",9355.54461,226392.76698,0.0413243971298186
"12090",2017 Q3,"RCU",12031.7439,253212.00575,0.047516482736917
"12091",2017 Q3,"RCX",12711.53331,254489.55761,0.0499491351605089
"12092",2017 Q3,"RD1",15817.33738,405798.78054,0.0389782772608428
"12093",2017 Q3,"RD3",11128.54712,317371.07626,0.0350647804807618
"12094",2017 Q3,"RD8",11144.55962,271538.98793,0.0410422079899368
"12095",2017 Q3,"RDD",14080.65037,394877.9368,0.035658235261525
"12096",2017 Q3,"RDE",13746.65435,364150.17659,0.0377499593127411
"12097",2017 Q3,"RDR",15737.78803,362542.06972,0.0434095497997092
"12098",2017 Q3,"RDU",21932.17996,742666.91101,0.0295316509122145
"12099",2017 Q3,"RDY",17472.70447,426324.76818,0.0409844929831119
"12100",2017 Q3,"RDZ",14524.8501,366200.86378,0.0396636150719895
"12101",2017 Q3,"RE9",13995.04928,286830.00676,0.0487921380265842
"12102",2017 Q3,"REF",15833.08407,434414.05354,0.0364469886298053
"12103",2017 Q3,"REM",16114.07609,384452.79645,0.0419143162406304
"12104",2017 Q3,"REN",4620.30004,100113.54708,0.0461505977438593
"12105",2017 Q3,"REP",5044.95898,119402.71733,0.0422516262009093
"12106",2017 Q3,"RET",5929.41009,119118.05991,0.0497775911938121
"12107",2017 Q3,"RF4",17758.55702,538699.39494,0.0329656153075463
"12108",2017 Q3,"RFF",9305.59753,248890.84027,0.0373882683665866
"12109",2017 Q3,"RFR",12409.98317,339564.06531,0.0365468093882976
"12110",2017 Q3,"RGD",9601.30963,208955.20458,0.0459491289020469
"12111",2017 Q3,"RGM",5041.66458,154394.1747,0.0326545000146304
"12112",2017 Q3,"RGN",17027.27901,483548.45671,0.0352131803415347
"12113",2017 Q3,"RGP",9551.25965,243938.23246,0.0391544185332497
"12114",2017 Q3,"RGQ",11854.14997,341817.24634,0.0346797889718206
"12115",2017 Q3,"RGR",10510.96696,286168.84542,0.0367299485189362
"12116",2017 Q3,"RGT",25347.78457,812351.33756,0.0312029825003247
"12117",2017 Q3,"RH5",13553.60129,279853.94988,0.048430980859165
"12118",2017 Q3,"RH8",26206.97296,631752.4154,0.0414829802327021
"12119",2017 Q3,"RHA",38539.49182,715160.09007,0.0538893212234868
"12120",2017 Q3,"RHM",28132.85824,855964.68681,0.0328668444779483
"12121",2017 Q3,"RHQ",48264.16375,1324290.90122,0.0364452883467951
"12122",2017 Q3,"RHU",21120.6492,589446.52718,0.0358313234977299
"12123",2017 Q3,"RHW",13673.08626,436069.16879,0.0313553152540913
"12124",2017 Q3,"RJ1",43148.33739,1294835.74176,0.0333234062039026
"12125",2017 Q3,"RJ2",21621.00425,516058.09452,0.0418964540612628
"12126",2017 Q3,"RJ6",11956.60071,308207.43499,0.0387940047922203
"12127",2017 Q3,"RJ7",27272.4412,820487.17928,0.0332393264498445
"12128",2017 Q3,"RJ8",12403.05528,284757.1705,0.0435566038889265
"12129",2017 Q3,"RJC",13159.11822,333920.29276,0.0394079620355925
"12130",2017 Q3,"RJE",34609.71797,871211.2529,0.039725976741915
"12131",2017 Q3,"RJF",10118.32701,251213.0587,0.0402778703557898
"12132",2017 Q3,"RJL",21153.40159,491349.7867,0.043051614476258
"12133",2017 Q3,"RJN",8910.15648,193843.86648,0.0459656353425003
"12134",2017 Q3,"RJR",11932.69948,310207.65386,0.0384668119291001
"12135",2017 Q3,"RJZ",30664.85365,1002371.2473,0.0305923117134487
"12136",2017 Q3,"RK5",13705.26016,379604.13093,0.0361040859234677
"12137",2017 Q3,"RK9",22608.2989,564687.0921,0.040036861504878
"12138",2017 Q3,"RKB",24931.20152,648460.85517,0.0384467332472429
"12139",2017 Q3,"RKE",12116.1305,352651.25376,0.0343572591074516
"12140",2017 Q3,"RKL",12001.12583,288958.45409,0.0415323575418288
"12141",2017 Q3,"RL1",3684.75727,111750.87768,0.0329729604500409
"12142",2017 Q3,"RL4",27750.5245,657820.30509,0.042185569957746
"12143",2017 Q3,"RLN",15129.53725,389042.27335,0.0388891857939273
"12144",2017 Q3,"RLQ",10521.90887,243495.55442,0.0432119136427887
"12145",2017 Q3,"RLT",7120.05388,181094.53632,0.0393167790960774
"12146",2017 Q3,"RLY",5424.405,116696.1434,0.0464831556721351
"12147",2017 Q3,"RM1",22299.00506,599006.07884,0.0372266757345484
"12148",2017 Q3,"RM2",16408.389,356666.9268,0.0460047954185586
"12149",2017 Q3,"RM3",26622.24099,636254.27191,0.0418421410516923
"12150",2017 Q3,"RMC",21991.86161,450430.07446,0.0488241413195268
"12151",2017 Q3,"RMP",13551.26674,303701.3875,0.0446203649300088
"12152",2017 Q3,"RMY",14723.81323,320806.11081,0.045896299147245
"12153",2017 Q3,"RN3",15324.30376,430544.34308,0.035592858218445
"12154",2017 Q3,"RN5",16930.552,495522.4929,0.034167070602417
"12155",2017 Q3,"RN7",10243.88776,263886.2257,0.0388193348585227
"12156",2017 Q3,"RNA",16427.59189,393179.48676,0.041781406312348
"12157",2017 Q3,"RNK",812.87963,53386.82808,0.0152262207595833
"12158",2017 Q3,"RNL",13089.83561,313514.55307,0.0417519234173393
"12159",2017 Q3,"RNN",13349.32867,301150.82399,0.0443277175640179
"12160",2017 Q3,"RNQ",14633.00727,320190.85225,0.0457008911003328
"12161",2017 Q3,"RNS",16577.15766,394787.17988,0.0419901113937864
"12162",2017 Q3,"RNU",16336.39132,421219.58506,0.0387835511439312
"12163",2017 Q3,"RNZ",9615.63208,263941.97881,0.0364308554605551
"12164",2017 Q3,"RP1",13272.60577,274619.51365,0.0483308909610692
"12165",2017 Q3,"RP4",8893.62644,381154.23637,0.0233334057223141
"12166",2017 Q3,"RP5",22151.19647,505701.41184,0.0438029160120448
"12167",2017 Q3,"RP7",7730.59356,156524.93717,0.0493888941900925
"12168",2017 Q3,"RPA",13207.25355,365029.68804,0.0361813134184109
"12169",2017 Q3,"RPC",1998.48765,77020.19581,0.0259475794495516
