"","date","trust_code","occupied_beds","bed_capacity"
"3807",2021 Q4,"RWF",686.3,757.311111111111
"3808",2021 Q4,"RWX",155.477777777778,185.022222222222
"3809",2021 Q4,"RX2",529.733333333333,570.5
"3810",2021 Q4,"RXC",644.922222222222,765.877777777778
"3811",2021 Q4,"RXQ",588.877777777778,614
"3812",2021 Q4,"RXX",151.266666666667,169.022222222222
"3813",2021 Q4,"RXY",381.566666666667,435.277777777778
"3814",2021 Q4,"RYR",1706.71111111111,1822.9
"3815",2021 Q4,"R1A",175.788888888889,185.522222222222
"3816",2021 Q4,"RBK",441.722222222222,531.111111111111
"3817",2021 Q4,"RFS",444.211111111111,523.522222222222
"3818",2021 Q4,"RHA",906.933333333333,1003.22222222222
"3819",2021 Q4,"RJC",419.488888888889,522.688888888889
"3820",2021 Q4,"RJE",1163.81111111111,1375
"3821",2021 Q4,"RK5",581.611111111111,662.122222222222
"3822",2021 Q4,"RKB",1049.41111111111,1137.51111111111
"3823",2021 Q4,"RL1",101.544444444444,123.911111111111
"3824",2021 Q4,"RL4",778.166666666667,871.933333333333
"3825",2021 Q4,"RLQ",224.766666666667,336.355555555556
"3826",2021 Q4,"RLT",311.8,360.6
"3827",2021 Q4,"RLY",128.588888888889,170.822222222222
"3828",2021 Q4,"RNA",600.088888888889,654.855555555556
"3829",2021 Q4,"RNQ",557.6,598
"3830",2021 Q4,"RNS",587.755555555556,743.033333333333
"3831",2021 Q4,"RP1",288.911111111111,332.4
"3832",2021 Q4,"RP7",157.888888888889,184.722222222222
"3833",2021 Q4,"RQ3",293.722222222222,404.333333333333
"3834",2021 Q4,"RRE",410.633333333333,455.711111111111
"3835",2021 Q4,"RRJ",82.8,121.355555555556
"3836",2021 Q4,"RRK",2484.06666666667,2593
"3837",2021 Q4,"RTG",1348.58888888889,1571.93333333333
"3838",2021 Q4,"RWD",906.744444444444,1208.84444444444
"3839",2021 Q4,"RWE",1561.07777777778,1801.91111111111
"3840",2021 Q4,"RWP",653.044444444444,778.777777777778
"3841",2021 Q4,"RX1",1442.05555555556,1698.44444444444
"3842",2021 Q4,"RXK",624.533333333333,694.211111111111
"3843",2021 Q4,"RXM",185.211111111111,221.822222222222
"3844",2021 Q4,"RXT",608.966666666667,633.033333333333
"3845",2021 Q4,"RXW",697.477777777778,782.544444444444
"3846",2021 Q4,"RY5",0,0
"3847",2021 Q4,"RY8",21.5222222222222,42.1444444444444
"3848",2021 Q4,"RYG",238.844444444444,325.233333333333
"3849",2021 Q4,"RYW",163.866666666667,232.166666666667
"3850",2021 Q4,"TAJ",286.044444444444,310.344444444444
"3851",2021 Q4,"R1L",499.355555555556,702.533333333333
"3852",2021 Q4,"RAJ",1673.77777777778,1873.04444444444
"3853",2021 Q4,"RC9",1054.77777777778,1129.83333333333
"3854",2021 Q4,"RCX",460.444444444444,530.711111111111
"3855",2021 Q4,"RD8",474.222222222222,524
"3856",2021 Q4,"RDE",1112.23333333333,1199.28888888889
"3857",2021 Q4,"RGM",164.944444444444,239.955555555556
"3858",2021 Q4,"RGN",839.6,1002.32222222222
"3859",2021 Q4,"RGP",357.666666666667,452
"3860",2021 Q4,"RGR",356.088888888889,489.366666666667
"3861",2021 Q4,"RGT",950,1017.93333333333
"3862",2021 Q4,"RM1",902.833333333333,1015.04444444444
"3863",2021 Q4,"RMY",369.133333333333,408.433333333333
"3864",2021 Q4,"RQW",360.544444444444,483
"3865",2021 Q4,"RT1",279.122222222222,348.088888888889
"3866",2021 Q4,"RWG",566.588888888889,734
"3867",2021 Q4,"RWH",549.522222222222,615.1
"3868",2021 Q4,"RWR",368.266666666667,397.533333333333
"3869",2021 Q4,"RY3",67.8888888888889,72.0666666666667
"3870",2021 Q4,"R0A",2019.87777777778,2390.96666666667
"3871",2021 Q4,"RBL",677.255555555556,745.755555555556
"3872",2021 Q4,"RBN",733.288888888889,767.622222222222
"3873",2021 Q4,"RBQ",139,179.388888888889
"3874",2021 Q4,"RBS",182.6,226.766666666667
"3875",2021 Q4,"RBT",552.6,601.155555555556
"3876",2021 Q4,"RBV",138.855555555556,152.177777777778
"3877",2021 Q4,"REM",1435.72222222222,1528.74444444444
"3878",2021 Q4,"REN",74.4,85.1222222222222
"3879",2021 Q4,"REP",72.9666666666667,110.8
"3880",2021 Q4,"RET",115.488888888889,115.488888888889
"3881",2021 Q4,"RJN",322.444444444444,407.2
"3882",2021 Q4,"RJR",403.522222222222,457.677777777778
"3883",2021 Q4,"RM3",1735.95555555556,1978.22222222222
"3884",2021 Q4,"RMC",572.755555555556,690.466666666667
"3885",2021 Q4,"RMP",405.2,469.4
"3886",2021 Q4,"RRF",459.166666666667,582.022222222222
"3887",2021 Q4,"RT2",434.855555555556,485
"3888",2021 Q4,"RTX",580.733333333333,673.922222222222
"3889",2021 Q4,"RVY",369.255555555556,505.155555555556
"3890",2021 Q4,"RW4",791.2,869.488888888889
"3891",2021 Q4,"RW5",488.944444444444,541.3
"3892",2021 Q4,"RWJ",602.633333333333,689.888888888889
"3893",2021 Q4,"RWW",530.411111111111,598.7
"3894",2021 Q4,"RXA",264.9,286.311111111111
"3895",2021 Q4,"RXL",626.3,680.7
"3896",2021 Q4,"RXN",818.122222222222,879.688888888889
"3897",2021 Q4,"RXR",864.133333333333,1008.63333333333
"3898",2021 Q4,"RXV",879.644444444444,913
"3899",2021 Q4,"R0B",908.6,1129.72222222222
"3900",2021 Q4,"RAE",549.744444444444,655.555555555556
"3901",2021 Q4,"RCB",844.222222222222,1128.36666666667
"3902",2021 Q4,"RCD",287.066666666667,307.344444444444
"3903",2021 Q4,"RCF",296.533333333333,383
"3904",2021 Q4,"RCU",115.222222222222,163.166666666667
"3905",2021 Q4,"RFF",412.788888888889,474
"3906",2021 Q4,"RFR",423.588888888889,476.311111111111
"3907",2021 Q4,"RGD",321.733333333333,410.322222222222
"3908",2021 Q4,"RHQ",1284.05555555556,1473.23333333333
"3909",2021 Q4,"RJL",587.3,692.877777777778
"3910",2021 Q4,"RNN",557.888888888889,649.677777777778
"3911",2021 Q4,"RP5",688.222222222222,754.077777777778
"3912",2021 Q4,"RR7",455.322222222222,496.344444444444
"3913",2021 Q4,"RR8",1624.13333333333,1780.24444444444
"3914",2021 Q4,"RTD",1260.51111111111,1485.51111111111
"3915",2021 Q4,"RTF",753.233333333333,870.388888888889
"3916",2021 Q4,"RTR",784.366666666667,916
"3917",2021 Q4,"RV9",147.388888888889,188.244444444444
"3918",2021 Q4,"RVW",455.966666666667,546.188888888889
"3919",2021 Q4,"RWA",940.877777777778,1065.75555555556
"3920",2021 Q4,"RWY",590.944444444444,675.811111111111
"3921",2021 Q4,"RX3",645.3,712.166666666667
"3922",2021 Q4,"RX4",703.4,773
"3923",2021 Q4,"RXE",240.033333333333,304.577777777778
"3924",2021 Q4,"RXF",904.611111111111,1101.8
"3925",2021 Q4,"RXG",384.933333333333,471
"3926",2021 Q4,"RXP",824.677777777778,969.733333333333
"3927",2021 Q4,"RY6",0,0
"3928",2021 Q4,"TAD",150.655555555556,206
"3929",2021 Q4,"TAH",125.533333333333,140.766666666667
"3930",2022 Q4,"R1H",1843.81111111111,2024.4
"3931",2022 Q4,"R1K",1014.17777777778,1079.91111111111
"3932",2022 Q4,"RAL",946.844444444444,1117.2
"3933",2022 Q4,"RAN",93.0666666666667,128.388888888889
"3934",2022 Q4,"RAP",455.5,460.1
"3935",2022 Q4,"RAS",388.577777777778,467.322222222222
"3936",2022 Q4,"RAT",335.422222222222,388.144444444444
"3937",2022 Q4,"RAX",403.111111111111,463.077777777778
"3938",2022 Q4,"RF4",1024.68888888889,1056.28888888889
"3939",2022 Q4,"RJ1",1143.68888888889,1390.87777777778
"3940",2022 Q4,"RJ2",930.122222222222,992.344444444444
"3941",2022 Q4,"RJ6",519.3,581.144444444444
"3942",2022 Q4,"RJ7",849.9,943
"3943",2022 Q4,"RJZ",1339.35555555556,1454.73333333333
"3944",2022 Q4,"RKE",282.788888888889,325.877777777778
"3945",2022 Q4,"RKL",668.166666666667,764.366666666667
"3946",2022 Q4,"RP4",165.3,213.866666666667
"3947",2022 Q4,"RP6",3.84444444444444,8.11111111111111
"3948",2022 Q4,"RPG",334.544444444444,392.488888888889
"3949",2022 Q4,"RPY",147.5,167.411111111111
"3950",2022 Q4,"RQM",844.344444444444,884.133333333333
"3951",2022 Q4,"RQX",291.477777777778,338.011111111111
"3952",2022 Q4,"RQY",294.6,340.988888888889
"3953",2022 Q4,"RRP",492.733333333333,512
"3954",2022 Q4,"RRV",612.322222222222,735.2
"3955",2022 Q4,"RV3",666.133333333333,729.133333333333
"3956",2022 Q4,"RVR",604.9,790.822222222222
"3957",2022 Q4,"RWK",786.788888888889,858.933333333333
"3958",2022 Q4,"RYJ",995.577777777778,1156.01111111111
"3959",2022 Q4,"RYX",0,0
"3960",2022 Q4,"TAF",161.688888888889,175.822222222222
"3961",2022 Q4,"R0D",1060.36666666667,1222.22222222222
"3962",2022 Q4,"RA4",386.566666666667,396.411111111111
"3963",2022 Q4,"RA7",993.033333333333,1048.83333333333
"3964",2022 Q4,"RA9",345.266666666667,368
"3965",2022 Q4,"RBD",329.588888888889,369.966666666667
"3966",2022 Q4,"RD1",564.455555555556,600.522222222222
"3967",2022 Q4,"RDY",170.8,199
"3968",2022 Q4,"REF",703.944444444444,763.677777777778
"3969",2022 Q4,"RH5",962.644444444444,1070.38888888889
"3970",2022 Q4,"RH8",1072.42222222222,1196.7
"3971",2022 Q4,"RJ8",181.466666666667,197.188888888889
"3972",2022 Q4,"RK9",987.844444444444,1081.81111111111
"3973",2022 Q4,"RN3",577.255555555556,612.233333333333
"3974",2022 Q4,"RNZ",454.555555555556,497.355555555556
"3975",2022 Q4,"RTE",852.933333333333,887.777777777778
"3976",2022 Q4,"RTQ",159.622222222222,163.733333333333
"3977",2022 Q4,"RVJ",929.922222222222,971.477777777778
"3978",2022 Q4,"RVN",449.066666666667,503
"3979",2022 Q4,"RWV",276.855555555556,298.111111111111
"3980",2022 Q4,"R1C",154.677777777778,175.844444444444
"3981",2022 Q4,"R1F",297.133333333333,322.155555555556
"3982",2022 Q4,"RA2",456.211111111111,542
"3983",2022 Q4,"RDU",1226.16666666667,1299.07777777778
"3984",2022 Q4,"RHM",1084.61111111111,1273.2
"3985",2022 Q4,"RHU",1092.12222222222,1153.86666666667
"3986",2022 Q4,"RHW",652.155555555556,709.722222222222
"3987",2022 Q4,"RN5",748.522222222222,877.255555555556
"3988",2022 Q4,"RN7",590.933333333333,597.9
"3989",2022 Q4,"RNU",472.977777777778,531
"3990",2022 Q4,"RPA",524.688888888889,586.766666666667
"3991",2022 Q4,"RPC",25.0111111111111,46.0222222222222
"3992",2022 Q4,"RTH",1042.8,1112.08888888889
"3993",2022 Q4,"RTK",433.155555555556,480.055555555556
"3994",2022 Q4,"RTP",664.633333333333,735.311111111111
"3995",2022 Q4,"RVV",1099.44444444444,1184.47777777778
"3996",2022 Q4,"RW1",453.888888888889,521
"3997",2022 Q4,"RWF",687.677777777778,766.088888888889
"3998",2022 Q4,"RWX",170,190.133333333333
"3999",2022 Q4,"RX2",536.955555555556,570
"4000",2022 Q4,"RXC",713.888888888889,770.7
"4001",2022 Q4,"RXQ",637.811111111111,662
"4002",2022 Q4,"RXX",124.555555555556,142.955555555556
"4003",2022 Q4,"RXY",392.777777777778,437.766666666667
"4004",2022 Q4,"RYR",1828.3,1891.5
"4005",2022 Q4,"R1A",169.811111111111,186.266666666667
"4006",2022 Q4,"RBK",466.855555555556,528.277777777778
"4007",2022 Q4,"RFS",501.466666666667,558.011111111111
"4008",2022 Q4,"RHA",866.811111111111,983.088888888889
"4009",2022 Q4,"RJC",425.077777777778,486.644444444444
"4010",2022 Q4,"RJE",1244.92222222222,1407.41111111111
"4011",2022 Q4,"RK5",643.377777777778,712.455555555556
"4012",2022 Q4,"RKB",1062.38888888889,1152.63333333333
"4013",2022 Q4,"RL1",112.244444444444,133.566666666667
"4014",2022 Q4,"RL4",856.122222222222,917.244444444444
"4015",2022 Q4,"RLQ",279.355555555556,301.677777777778
"4016",2022 Q4,"RLT",365.977777777778,365.977777777778
"4017",2022 Q4,"RLY",131.488888888889,165.166666666667
"4018",2022 Q4,"RNA",654.5,677.122222222222
"4019",2022 Q4,"RNQ",580.288888888889,612
"4020",2022 Q4,"RNS",622.166666666667,745.277777777778
"4021",2022 Q4,"RP1",304.855555555556,342.4
"4022",2022 Q4,"RP7",152.566666666667,183.511111111111
"4023",2022 Q4,"RQ3",304.488888888889,406.522222222222
"4024",2022 Q4,"RRE",421.644444444444,483.677777777778
"4025",2022 Q4,"RRJ",70.4777777777778,112.377777777778
"4026",2022 Q4,"RRK",2609.42222222222,2691
"4027",2022 Q4,"RTG",1418.06666666667,1578.81111111111
"4028",2022 Q4,"RWD",958.033333333333,1172.3
"4029",2022 Q4,"RWE",1637.6,1816.33333333333
"4030",2022 Q4,"RWP",733.044444444444,815.733333333333
"4031",2022 Q4,"RX1",1561.12222222222,1794.76666666667
"4032",2022 Q4,"RXK",654.033333333333,695.122222222222
"4033",2022 Q4,"RXM",204.711111111111,229.255555555556
"4034",2022 Q4,"RXT",584.588888888889,626.888888888889
"4035",2022 Q4,"RXW",738.3,795.766666666667
"4036",2022 Q4,"RY8",20,40.0666666666667
"4037",2022 Q4,"RYG",238.844444444444,325.233333333333
"4038",2022 Q4,"RYW",140.555555555556,265.044444444444
"4039",2022 Q4,"TAJ",286.466666666667,319.766666666667
"4040",2022 Q4,"R1L",633.144444444444,683
"4041",2022 Q4,"RAJ",1739.81111111111,1876.61111111111
"4042",2022 Q4,"RC9",1122.54444444444,1200.61111111111
"4043",2022 Q4,"RCX",519.855555555556,554.677777777778
"4044",2022 Q4,"RD8",526.022222222222,566.733333333333
"4045",2022 Q4,"RDE",1172.98888888889,1267.83333333333
"4046",2022 Q4,"RGM",171.377777777778,230.166666666667
"4047",2022 Q4,"RGN",890.211111111111,1047.21111111111
"4048",2022 Q4,"RGP",385.2,458.566666666667
"4049",2022 Q4,"RGR",421.755555555556,539.066666666667
"4050",2022 Q4,"RGT",1017.52222222222,1042
"4051",2022 Q4,"RM1",1001.73333333333,1096.9
"4052",2022 Q4,"RMY",356.044444444444,392.066666666667
"4053",2022 Q4,"RQW",396.5,483
"4054",2022 Q4,"RT1",250.122222222222,322.888888888889
"4055",2022 Q4,"RWG",615.977777777778,733
"4056",2022 Q4,"RWH",575.688888888889,640.588888888889
"4057",2022 Q4,"RWR",353.377777777778,393.611111111111
"4058",2022 Q4,"RY3",70.2333333333333,71.9111111111111
"4059",2022 Q4,"R0A",2181.13333333333,2385.26666666667
"4060",2022 Q4,"RBL",768.811111111111,817.677777777778
"4061",2022 Q4,"RBN",755.944444444444,790.255555555556
"4062",2022 Q4,"RBQ",146.733333333333,205.2
"4063",2022 Q4,"RBS",184.411111111111,228.366666666667
"4064",2022 Q4,"RBT",477.711111111111,527.088888888889
"4065",2022 Q4,"RBV",173.522222222222,183.244444444444
"4066",2022 Q4,"REM",1490.5,1496.76666666667
"4067",2022 Q4,"REN",90.5888888888889,100
"4068",2022 Q4,"REP",76.5777777777778,111.1
"4069",2022 Q4,"RET",130.811111111111,149.822222222222
"4070",2022 Q4,"RJN",313.3,332.633333333333
"4071",2022 Q4,"RJR",468.6,512.988888888889
"4072",2022 Q4,"RM3",1413.25555555556,1526.32222222222
"4073",2022 Q4,"RMC",607.888888888889,716.966666666667
"4074",2022 Q4,"RMP",420.588888888889,469.866666666667
"4075",2022 Q4,"RRF",498.788888888889,672.522222222222
"4076",2022 Q4,"RT2",446.333333333333,493.688888888889
"4077",2022 Q4,"RTX",575.522222222222,689.011111111111
"4078",2022 Q4,"RVY",402.144444444444,475.688888888889
"4079",2022 Q4,"RW4",784.855555555556,880.822222222222
"4080",2022 Q4,"RW5",540.655555555556,584.622222222222
"4081",2022 Q4,"RWJ",637.266666666667,704.822222222222
"4082",2022 Q4,"RWW",550.255555555556,610.477777777778
"4083",2022 Q4,"RXA",264.6,284.4
"4084",2022 Q4,"RXL",748.255555555556,769
"4085",2022 Q4,"RXN",893.677777777778,954.688888888889
"4086",2022 Q4,"RXR",906.111111111111,1028.21111111111
"4087",2022 Q4,"RXV",819.933333333333,860
"4088",2022 Q4,"R0B",981.544444444444,1131.16666666667
"4089",2022 Q4,"RAE",598.244444444444,697.666666666667
"4090",2022 Q4,"RCB",848.266666666667,1128.96666666667
"4091",2022 Q4,"RCD",288.133333333333,322.422222222222
"4092",2022 Q4,"RCF",348.988888888889,408.411111111111
"4093",2022 Q4,"RCU",109.477777777778,168.944444444444
"4094",2022 Q4,"RFF",417.866666666667,463
"4095",2022 Q4,"RFR",425.777777777778,474.333333333333
"4096",2022 Q4,"RGD",333.677777777778,393.355555555556
"4097",2022 Q4,"RHQ",1385.66666666667,1574.36666666667
"4098",2022 Q4,"RJL",626.811111111111,735.522222222222
"4099",2022 Q4,"RNN",590.9,675.455555555556
"4100",2022 Q4,"RP5",655.255555555556,754.855555555556
"4101",2022 Q4,"RR7",483.733333333333,527.966666666667
"4102",2022 Q4,"RR8",1763.62222222222,1884.73333333333
"4103",2022 Q4,"RTD",1361.06666666667,1543.41111111111
"4104",2022 Q4,"RTF",789.2,884.522222222222
"4105",2022 Q4,"RTR",852.766666666667,931.055555555556
"4106",2022 Q4,"RV9",153.255555555556,195
"4107",2022 Q4,"RVW",502.144444444444,589.377777777778
"4108",2022 Q4,"RWA",1064.77777777778,1178.31111111111
"4109",2022 Q4,"RWY",647.444444444444,739.355555555556
"4110",2022 Q4,"RX3",639.177777777778,726
"4111",2022 Q4,"RX4",703.4,773.011111111111
"4112",2022 Q4,"RXE",244.8,318
"4113",2022 Q4,"RXF",966.722222222222,1105.26666666667
"4114",2022 Q4,"RXG",401.744444444444,471
"4115",2022 Q4,"RXP",904.544444444444,963.122222222222
"4116",2022 Q4,"RY6",0,0
"4117",2022 Q4,"TAD",162.866666666667,207.333333333333
"4118",2022 Q4,"TAH",125.1,140.355555555556
"4119",2014 Q2,"RBL",633.565217391304,750.195652173913
"4120",2014 Q2,"RBT",485.760869565217,541
"4121",2014 Q2,"REN",43.2173913043478,73
"4122",2014 Q2,"RJN",324.739130434783,360.75
"4123",2014 Q2,"RJR",505.445652173913,572.858695652174
"4124",2014 Q2,"RTV",295.119565217391,314.304347826087
"4125",2014 Q2,"RWW",487.771739130435,570.586956521739
"4126",2014 Q2,"RXA",296.695652173913,352.108695652174
"4127",2014 Q2,"RTR",870.663043478261,1141.17391304348
"4128",2014 Q2,"RVW",522.739130434783,627.869565217391
"4129",2014 Q2,"RX3",764.032608695652,874.336956521739
"4130",2014 Q2,"RXP",918.880434782609,1183.97826086957
"4131",2014 Q2,"RBV",142.565217391304,172
"4132",2014 Q2,"RM2",704.108695652174,855.532608695652
"4133",2014 Q2,"RM3",621.347826086957,693.54347826087
"4134",2014 Q2,"RMC",527.597826086957,646.869565217391
"4135",2014 Q2,"RMP",421.141304347826,475.434782608696
"4136",2014 Q2,"RRF",412.315217391304,489.619565217391
"4137",2014 Q2,"RT2",538.978260869565,601.913043478261
"4138",2014 Q2,"RW3",1082.8152173913,1207.65217391304
"4139",2014 Q2,"RW6",1077.63043478261,1302.15217391304
"4140",2014 Q2,"RWJ",589.20652173913,708.217391304348
"4141",2014 Q2,"RXV",541.391304347826,588
"4142",2014 Q2,"TAE",238.402173913043,252
"4143",2014 Q2,"RJX",210,229.467391304348
"4144",2014 Q2,"RW5",472.152173913043,516
"4145",2014 Q2,"RXL",678.25,798.717391304348
"4146",2014 Q2,"RXN",804.29347826087,883.391304347826
"4147",2014 Q2,"RXR",787.521739130435,937.29347826087
"4148",2014 Q2,"RBN",639.347826086957,697.434782608696
"4149",2014 Q2,"RBQ",118.934782608696,154.130434782609
"4150",2014 Q2,"RBS",167.336956521739,198.141304347826
"4151",2014 Q2,"REM",618.684782608696,668.119565217391
"4152",2014 Q2,"REP",103.108695652174,135.586956521739
"4153",2014 Q2,"RET",132.152173913043,159.108695652174
"4154",2014 Q2,"RQ6",724.445652173913,768
"4155",2014 Q2,"RVY",395.5,481.347826086957
"4156",2014 Q2,"RW4",565.945652173913,642.141304347826
"4157",2014 Q2,"RE9",312.358695652174,380
"4158",2014 Q2,"RLN",629.271739130435,818.869565217391
"4159",2014 Q2,"RNL",502.771739130435,604.032608695652
"4160",2014 Q2,"RNN",121.652173913043,128
"4161",2014 Q2,"RR7",448.239130434783,496
"4162",2014 Q2,"RTD",1282.82608695652,1561.44565217391
"4163",2014 Q2,"RTF",854.445652173913,1070.14130434783
"4164",2014 Q2,"RTX",604.880434782609,758.478260869565
"4165",2014 Q2,"RX4",799.489130434783,1003.98913043478
"4166",2014 Q2,"RCB",884.347826086957,1012.76086956522
"4167",2014 Q2,"RCD",256.358695652174,335.847826086957
"4168",2014 Q2,"RJL",659.29347826087,824.934782608696
"4169",2014 Q2,"RV9",183.04347826087,234.108695652174
"4170",2014 Q2,"RWA",930.402173913043,1083.53260869565
"4171",2014 Q2,"RCU",110.271739130435,146.380434782609
"4172",2014 Q2,"RFF",361.782608695652,432.95652173913
"4173",2014 Q2,"RFR",418.641304347826,457.934782608696
"4174",2014 Q2,"RHQ",1533.69565217391,2062.23913043478
"4175",2014 Q2,"RP5",764.815217391304,958
"4176",2014 Q2,"RXE",268.565217391304,340
"4177",2014 Q2,"TAH",208.065217391304,242
"4178",2014 Q2,"RAE",496.239130434783,717.391304347826
"4179",2014 Q2,"RCF",280.097826086957,372
"4180",2014 Q2,"RGD",493.076086956522,562.663043478261
"4181",2014 Q2,"RR8",1476.76086956522,1808.78260869565
"4182",2014 Q2,"RWY",624.347826086957,741.836956521739
"4183",2014 Q2,"RXF",844.95652173913,1031.83695652174
"4184",2014 Q2,"RXG",489.304347826087,556
"4185",2014 Q2,"RY6",57.9347826086956,66.1304347826087
"4186",2014 Q2,"TAD",190.815217391304,202.391304347826
"4187",2014 Q2,"R1A",181.032608695652,212
"4188",2014 Q2,"RJC",434.478260869565,540.195652173913
"4189",2014 Q2,"RKB",1056.88043478261,1142.67391304348
"4190",2014 Q2,"RLQ",222.380434782609,239
"4191",2014 Q2,"RLT",299.902173913043,305.04347826087
"4192",2014 Q2,"RWP",669.391304347826,863.641304347826
"4193",2014 Q2,"RYG",339.097826086957,367.173913043478
"4194",2014 Q2,"RBK",453.608695652174,511.652173913043
"4195",2014 Q2,"RL4",749.413043478261,817.902173913043
"4196",2014 Q2,"RLU",81.2282608695652,140.032608695652
"4197",2014 Q2,"RNA",653.847826086957,764.402173913043
"4198",2014 Q2,"RQ3",231.065217391304,246.717391304348
"4199",2014 Q2,"RR1",1148.76086956522,1247.89130434783
"4200",2014 Q2,"RRJ",90.0652173913043,111.489130434783
"4201",2014 Q2,"RRK",1019.4347826087,1057.38043478261
"4202",2014 Q2,"RXK",652.945652173913,831.673913043478
"4203",2014 Q2,"RXT",652.771739130435,690.728260869565
"4204",2014 Q2,"RYK",163.728260869565,190.021739130435
"4205",2014 Q2,"RYW",222.04347826087,263.597826086957
"4206",2014 Q2,"TAJ",174.04347826087,216.945652173913
"4207",2014 Q2,"RFS",465.347826086957,529
"4208",2014 Q2,"RHA",996.597826086957,1148.07608695652
"4209",2014 Q2,"RK5",683.445652173913,723.684782608696
"4210",2014 Q2,"RTG",923.108695652174,1104.57608695652
"4211",2014 Q2,"RX1",1505.27173913043,1626.35869565217
"4212",2014 Q2,"RXM",311,311
"4213",2014 Q2,"RY8",111.358695652174,130.173913043478
"4214",2014 Q2,"RCX",370.25,427.75
"4215",2014 Q2,"RGM",182.413043478261,237.70652173913
"4216",2014 Q2,"RGN",553.728260869565,628.782608695652
"4217",2014 Q2,"RGP",365.260869565217,425.70652173913
"4218",2014 Q2,"RGQ",487.608695652174,582.760869565217
"4219",2014 Q2,"RGR",368.336956521739,477.978260869565
"4220",2014 Q2,"RGT",860.54347826087,930.597826086957
"4221",2014 Q2,"RM1",933.260869565217,1015.69565217391
"4222",2014 Q2,"RMY",411.021739130435,470
"4223",2014 Q2,"RQQ",207.239130434783,253.771739130435
"4224",2014 Q2,"RT1",240.119565217391,264.032608695652
"4225",2014 Q2,"RY3",218.347826086957,232.771739130435
"4226",2014 Q2,"RYV",67.8804347826087,103.45652173913
"4227",2014 Q2,"RAJ",478.478260869565,622.945652173913
"4228",2014 Q2,"RDD",631.95652173913,683
"4229",2014 Q2,"RDE",554.141304347826,632.25
"4230",2014 Q2,"RQ8",511.739130434783,552
"4231",2014 Q2,"RQW",449.054347826087,492
"4232",2014 Q2,"RRD",340.347826086957,355.858695652174
"4233",2014 Q2,"RWN",640.641304347826,707.478260869565
"4234",2014 Q2,"RC1",357.630434782609,373.739130434783
"4235",2014 Q2,"RC9",521.739130434783,621.097826086957
"4236",2014 Q2,"RD8",413.771739130435,444.04347826087
"4237",2014 Q2,"RNQ",495.70652173913,540.065217391304
"4238",2014 Q2,"RNS",631.021739130435,735.739130434783
"4239",2014 Q2,"RP1",297.804347826087,340
"4240",2014 Q2,"RWG",615.413043478261,763.902173913043
"4241",2014 Q2,"RWH",536.728260869565,700.5
"4242",2014 Q2,"RWR",498.326086956522,549.304347826087
"4243",2014 Q2,"RY4",206.380434782609,207.402173913043
"4244",2014 Q2,"RP7",217.021739130435,235.315217391304
"4245",2014 Q2,"RT5",363.75,427.25
"4246",2014 Q2,"RWD",1229.92391304348,1303.0652173913
"4247",2014 Q2,"RWE",1345.6847826087,1636.28260869565
"4248",2014 Q2,"RY5",49.6195652173913,60
"4249",2014 Q2,"R1E",273.228260869565,290.782608695652
"4250",2014 Q2,"RJD",277.521739130435,372
"4251",2014 Q2,"RJE",1042.14130434783,1105
"4252",2014 Q2,"RJF",412.869565217391,505.913043478261
"4253",2014 Q2,"RL1",139.347826086957,185.847826086957
"4254",2014 Q2,"RLY",153.858695652174,204
"4255",2014 Q2,"RRE",306.29347826087,352.380434782609
"4256",2014 Q2,"RXW",670.282608695652,750.391304347826
"4257",2014 Q2,"R1J",45.8804347826087,48.8369565217391
"4258",2014 Q2,"RBB",9.53260869565217,15.2173913043478
"4259",2014 Q2,"RD1",580.021739130435,620.391304347826
"4260",2014 Q2,"RN3",517.717391304348,571.989130434783
"4261",2014 Q2,"RNZ",400.641304347826,474.239130434783
"4262",2014 Q2,"RTE",874.184782608696,958.032608695652
"4263",2014 Q2,"RTQ",199.695652173913,220.04347826087
"4264",2014 Q2,"RVN",500.086956521739,536
"4265",2014 Q2,"RA3",226.04347826087,238.152173913043
"4266",2014 Q2,"RA4",278.521739130435,371.195652173913
"4267",2014 Q2,"RA7",598.869565217391,803.032608695652
"4268",2014 Q2,"RBA",467.141304347826,656.760869565217
"4269",2014 Q2,"RH5",347,382.304347826087
"4270",2014 Q2,"RVJ",871.75,925.869565217391
"4271",2014 Q2,"RA9",357.7,447
"4272",2014 Q2,"RBZ",272.869565217391,314.847826086957
"4273",2014 Q2,"REF",617.021739130435,742.847826086957
"4274",2014 Q2,"RH8",693.880434782609,796.391304347826
"4275",2014 Q2,"RJ8",63.5,89.804347826087
"4276",2014 Q2,"RK9",763.380434782609,940.467391304348
"4277",2014 Q2,"RWV",284.271739130435,297.163043478261
"4278",2014 Q2,"RN7",496.945652173913,531
"4279",2014 Q2,"RPA",502.336956521739,564.79347826087
"4280",2014 Q2,"RVV",895.315217391304,1022
"4281",2014 Q2,"RWF",648.608695652174,707.891304347826
"4282",2014 Q2,"RXY",512.152173913043,554.336956521739
"4283",2014 Q2,"RA2",403.70652173913,514
"4284",2014 Q2,"RDR",98.0760869565217,105.086956521739
"4285",2014 Q2,"RDU",574.445652173913,632.858695652174
"4286",2014 Q2,"RPC",39.8369565217391,52.7608695652174
"4287",2014 Q2,"RTK",469.673913043478,557.239130434783
