"","date","trust_code","Total","Professionally qualified clinical staff","HCHS Doctors","Consultant","Associate Specialist","Specialty Doctor","Staff Grade","Specialty Registrar","Core Training","Foundation Doctor Year 2","Foundation Doctor Year 1","Hospital Practitioner / Clinical Assistant","Other and Local HCHS Doctor Grades","Nurses & health visitors","Midwives","Ambulance staff","Scientific, therapeutic & technical staff","Support to clinical staff","Support to doctors, nurses & midwives","Support to ambulance staff","Support to ST&T staff","NHS infrastructure support","Central functions","Hotel, property & estates","Senior managers","Managers","Other staff or those with unknown classification","managers","all_doctors","nurses"
"4052",2021 Q4,"R1A",10862.20804,5565.75709,417.50687,185.775,26.4,40.5,3,46.10625,54.4125,21,9,9.81312,21.5,3377.32934,0,16.17333,1754.74755,3787.07333,3297.02387,0,490.04946,1509.37762,669.26501,766.3926,36,37.72001,0,73.72001,767.78812,3377.32934
"4053",2021 Q4,"R1C",9944.02433,5014.48868,393.96178,134.9379,21.81,45.0692,0,51.5625,18.2125,0,0,4,118.36968,2498.85129,0,8.1,2113.57561,3295.1488,2569.13086,0,726.01794,1634.38685,731.4666,609.36025,64.12001,229.43999,0,293.56,765.71106,2498.85129
"4054",2021 Q4,"R1D",3767.59831,1980.62754,69.7216,16.8,5.4,7.2,0,0,0,2,0,10.67121,27.65039,1346.43307,0,1,563.47287,886.40874,650.49191,0,235.91683,895.68202,600.98503,129.65699,53.68,111.36,4.88001,165.04,128.77199,1346.43307
"4055",2021 Q4,"R1F",9399.69962,4517.33621,713.84453,259.241,49.092,131.45,0,81.7375,29,88,62.04375,4.62399,8.65629,2393.33688,148.03999,185.61999,1076.49482,3507.31386,2548.79567,402.70748,555.81071,1375.04955,712.18546,469.55742,110.33333,82.97334,0,193.30667,1394.06507,2393.33688
"4056",2021 Q4,"R1H",47543.16773,29590.32413,8175.42735,3065.09064,52.72046,182.8375,7.5,3584.29625,559.0625,361.4825,360.6375,0,1.8,13307.41288,1545.15075,10.8,6551.53315,11085.82583,8374.48167,553.06786,2158.2763,6862.01777,5680.71979,339.568,319.31999,522.40999,5,841.72998,15784.2922,13307.41288
"4057",2021 Q4,"R1K",21995.95815,13483.14842,4065.3945,1429.52747,75.03408,150.9125,3.9,1222.5625,623.79375,306.65,247.8875,0.8267,4.3,6640.2112,316.31186,0,2461.23086,6958.88662,6036.15732,9,913.7293,1553.92311,688.96416,340.43895,251.93999,272.58001,0,524.52,7502.26855,6640.2112
"4058",2021 Q4,"R1L",14897.10137,6855.02665,722.39375,291.45,28.8,98.7,0,142.88125,157.1625,0,0,1.8,1.6,4220.00167,0,10.30667,1902.32456,5194.30458,4191.99455,0,1002.31003,2844.35682,1478.74114,857.61569,234.00001,273.99998,3.41332,507.99999,1285.825,4220.00167
"4059",2021 Q4,"RA2",12942.44279,7865.44271,1865.11225,761.522,56.25,110.0965,0,396.3125,254.8,146.33125,136,0,3.8,3470.39187,313.17225,7.8,2208.96634,3490.21987,2698.55815,0,791.66172,1586.78021,1022.71299,153.40054,167.62667,243.04001,0,410.66668,3475.4245,3470.39187
"4060",2021 Q4,"RA4",6977.14614,3675.09699,852.73748,296.945,40.95,155.4,0,100.978,117.5125,66,68,6.00332,0.94866,1941.15504,208.13999,25.92,647.14448,2058.65458,1670.9063,0,387.74828,1243.39457,554.69944,550.91515,78.09999,59.67999,0,137.77998,1581.95914,1941.15504
"4061",2021 Q4,"RA7",30310.45494,17317.23018,4424.03378,1744.13877,80.247,140.7057,1.8,1169.35,900.50625,177.00625,185.8125,0.42001,24.0473,8308.02358,605.80004,2.5,3976.87278,8331.19926,6710.57819,3,1617.62107,4655.8255,2559.7532,1756.04564,116.94667,223.07999,6.2,340.02666,7945.3413,8308.02358
"4062",2021 Q4,"RA9",17081.53876,8148.04586,1579.82037,696.04,49.375,58.5574,0,276.86875,275.85,96.2625,106.63125,2.93546,17.30001,3445.14797,252.64449,28.59999,2841.83304,5634.3467,4060.61191,98.56,1475.17479,3299.1462,1904.45344,1151.29276,92.39999,151.00001,0,243.4,2880.85528,3445.14797
"4063",2021 Q4,"RAE",16373.809,8536.32154,2217.92423,995.36319,23.7105,69.771,0,508.21875,313.225,151.8125,151.86875,0.95454,3,3867.76951,646.8321,6.28001,1797.51569,4504.58761,3756.68762,0,747.89999,3332.89985,1827.27284,1266.56701,51.96,187.1,0,239.06,4121.66892,3867.76951
"4064",2021 Q4,"RAJ",40944.26315,22141.28116,5641.2988,2190.01102,52,560.66138,35.72727,1508.82924,479.34375,438.68125,373.08125,0.96364,2,11130.04603,1360.09111,11.27998,3998.56524,12593.71236,10645.16617,0,1948.54619,6197.96297,2666.17926,2521.38705,640.09998,370.29668,11.30666,1010.39666,10766.56294,11130.04603
"4065",2021 Q4,"RAL",29559.05549,17650.02094,5118.75065,2085.23836,27.6,217.2266,0,1733.3675,625.6625,192.03125,233.80625,0.81819,3,8151.02867,923.21343,9.00001,3448.02818,7858.08047,6079.95683,0,1778.12364,3809.95408,2381.2005,1188.44693,72.64,167.66665,241,240.30665,9611.02061,8151.02867
"4066",2021 Q4,"RAN",4370.35451,2414.30026,591.84722,331.15,0,9,0,195.69722,20,19,17,0,0,1115.86535,0,0,706.58769,1209.42839,1024.76813,0,184.66026,746.62586,402.9392,61.6,130.43999,151.64667,0,282.08666,1163.69444,1115.86535
"4067",2021 Q4,"RAP",10631.76024,6554.22368,1666.03296,597.41037,9.3,78.37819,0,494.1175,196.65625,130,126.98125,33.1894,0,3409.33712,395.73966,0,1083.11394,3154.36698,2751.06033,0,403.30665,887.11624,346.56,38,88.59999,413.95625,36.05334,502.55624,3102.22027,3409.33712
"4068",2021 Q4,"RAS",9525.24537,4958.58297,1334.1215,508.9215,7.35,117.15,6,373.1,155.6,57,109,0,0,2460.37448,396.09336,0,767.99363,2626.0914,2175.69046,14.72001,435.68093,1940.571,685.77836,884.23931,102.8,267.75333,0,370.55333,2506.643,2460.37448
"4069",2021 Q4,"RAT",17740.24189,10064.32687,704.05713,344.35,26.4,136.81667,0,101.225,91.62,0,0,3.64546,0,5423.24904,0,10.8,3926.2207,5526.27168,4492.90845,0,1033.36323,2133.84334,1564.97667,89,110.96,368.90667,15.8,479.86667,1312.8488,5423.24904
"4070",2021 Q4,"RAX",9724.25532,5931.34395,1615.02299,703.52924,11.25,89.05,0,510,110.8625,83.6625,106.66875,0,0,2749.44068,534.82755,14,1018.05273,2750.17138,2351.90489,0,398.26649,1042.73999,687.52665,122.36,88.7,144.15334,0,232.85334,3119.18348,2749.44068
"4071",2021 Q4,"RBD",8348.95069,4321.29626,1055.9947,431.7206,9,130.2398,1.9968,171.5375,141.83125,76.75625,89.9125,0,3,2044.38802,209.77333,20.19999,990.94022,2886.89187,2394.42777,0,492.4641,1140.76256,549.60876,353.52956,151.45999,86.16425,0,237.62424,1968.16135,2044.38802
"4072",2021 Q4,"RBK",11377.99612,6006.34071,1239.97797,493.55297,6.6,175.575,0,205.11125,108.26375,133.875,117,0,0,3211.98354,414.19824,34.76,1105.42096,3412.66017,2805.79275,0,606.86742,1954.55525,907.91326,784.97533,91.8,169.86666,4.43999,261.66666,2371.69219,3211.98354
"4073",2021 Q4,"RBL",16684.48391,8511.76977,1859.19288,796.0002,29.25,61.484,2.7,403.6015,297.1875,115,140,4.96968,9,4180.28046,409.4212,0,2062.87523,5433.70378,4610.29851,0,823.40527,2739.01036,947.72636,1544.63831,117.32568,129.32001,0,246.64569,3413.52858,4180.28046
"4074",2021 Q4,"RBN",17976.0635,9611.11651,2358.91555,835.9638,33.775,180.365,0,760.80625,240.68125,124.6,180.70525,2.019,0,4793.58193,450.24002,0,2008.37901,5592.01594,4476.15414,0,1115.8618,2769.13105,1686.66418,735.26687,68.4,278.8,3.8,347.2,4475.13085,4793.58193
"4075",2021 Q4,"RBQ",5066.53636,2788.03493,519.6675,278.83,0,6,0,185.8375,43,6,0,0,0,1567.80748,0,0,700.55995,1206.17026,900.06625,0,306.10401,1051.33117,428.99866,309.68006,127.73243,184.92002,21,312.65245,996.335,1567.80748
"4076",2021 Q4,"RBS",10969.61084,6532.68067,1433.35077,734.12127,12.55,27.317,3,513.3625,135,2,0,0,6,3262.87119,0,0,1836.45871,2380.26224,1741.59584,0,638.6664,2056.66793,1204.12299,517.71779,140.8405,193.98665,0,334.82715,2728.70154,3262.87119
"4077",2021 Q4,"RBT",12966.9284,6394.3477,1139.69604,436.075,6,90.65,0,393,79,50.2375,56,28.73354,0,3465.58659,317.05999,0,1472.00508,4424.19038,3727.90938,0,696.281,2148.39032,827.11148,1053.28642,152.73243,115.25999,0,267.99242,2171.65854,3465.58659
"4078",2021 Q4,"RBV",8945.7986,4710.36907,874.81125,469.98,0,61.1,0,274.33125,67,0,0,2.4,0,2014.29196,0,0,1821.26586,2158.36025,1728.47197,0,429.88828,2076.06928,905.74269,790.26661,88.03999,292.01999,1,380.05998,1680.2225,2014.29196
"4079",2021 Q4,"RBZ",8921.65085,4472.49308,960.19767,336.2795,81.305,113.856,0,127.325,168.25625,44.79375,68.1625,0,20.21967,2070.70554,180.59118,29.11996,1231.87873,3142.04923,2381.24579,0,760.80344,1307.10854,810.48674,233.78181,76.59999,186.24,0,262.83999,1752.13909,2070.70554
"4080",2021 Q4,"RC9",21384.05303,12393.58,3246.03942,1325.59567,35.7,219.125,0,1064.2375,193.5,203.88125,204,0,0,6122.49987,724.76315,5.72001,2294.55755,6357.33306,5150.9966,1.06666,1205.2698,2633.13997,1387.14006,907.55992,72.55999,265.88,0,338.43999,6298.57884,6122.49987
"4081",2021 Q4,"RCB",23592.71249,11594.91292,2511.65257,1099.906,68.4,198.341,3,448.8625,392.18125,118.8,179.6,2.56182,0,5457.49353,483.01333,0,3142.75349,7653.951,5898.88733,0,1755.06367,4337.84857,1706.93251,2186.61129,137.74,306.56477,6,444.30477,4625.56207,5457.49353
"4082",2021 Q4,"RCD",11768.15178,6813.07132,1056.72832,422.42648,13,169.919,1.65,157.3625,109.45625,60.35,66,23.48409,33.08,4137.53885,197.92666,3,1417.87749,3487.76473,2981.45088,0,506.31385,1467.31573,745.05545,517.86693,50.72001,153.67334,0,204.39335,1978.8663,4137.53885
"4083",2021 Q4,"RCF",8999.71822,4400.97182,917.30562,373.2337,40.575,93.446,0,159.6625,122.1875,62.275,64.625,1.30092,0,2029.92938,217.38671,20,1216.35011,2939.5851,2217.24325,0,722.34185,1659.1613,677.68701,782.12095,99.52001,99.83333,0,199.35334,1711.12282,2029.92938
"4084",2021 Q4,"RCU",9131.16479,5092.5434,1021.6099,519.1349,8.7,58.05,2.7,389.49375,21.93125,6,12,0,3.6,2544.27874,0,0,1526.65476,3004.48026,2368.34187,0,636.13839,1034.14113,520.54792,235.5333,84.19999,193.85992,0,278.05991,2018.58855,2544.27874
"4085",2021 Q4,"RCX",9872.70665,5104.5539,1317.91372,419.90949,18.669,168.6,6,239.0875,129.725,223.65,109,0.27273,3,2679.03326,237.01335,10.92,859.67357,2962.90221,2581.07504,0,381.82717,1805.25054,614.34194,1006.7086,61,123.2,0,184.2,2499.82971,2679.03326
"4086",2021 Q4,"RD1",15280.86143,8003.67917,1908.94206,793.43701,56.01619,69.5408,3,558.01025,205.8125,104,116,3.12531,0,3729.40115,435.29999,6.64,1923.39597,4790.25885,3605.87663,0,1184.38222,2481.22341,1024.98537,1123.19141,133.44002,199.60661,5.7,333.04663,3605.94631,3729.40115
"4087",2021 Q4,"RD8",9804.81134,5292.18873,1443.6543,586.6829,24.9,224.1564,0,264.68125,183.52125,76.7125,83,0,0,2395.23912,358.96674,0,1094.32857,2394.66067,1774.24507,0,620.4156,2107.96194,1117.04392,707.29402,88.30402,195.31998,10,283.624,2703.78735,2395.23912
"4088",2021 Q4,"RDE",28926.05006,15891.25867,3278.17841,1290.22055,46.93085,297.4652,0,696.6275,448.36,233.775,259.4375,3.56181,1.8,8072.26825,710.63964,18.66669,3811.50568,8543.78874,6155.64778,0,2388.14096,4341.25597,2050.87924,1343.31672,265.14,681.92001,149.74668,947.06001,6104.43501,8072.26825
"4089",2021 Q4,"RDR",13075.27898,6474.13418,207.89828,72.575,15.7,13.35,22.5,8.475,0,0,0,19.31327,55.98501,3907.96563,0,21.9453,2336.32497,4731.68849,3791.66733,0,940.02116,1869.45631,652.35318,779.63017,232.02,205.45296,0,437.47296,373.98329,3907.96563
"4090",2021 Q4,"RDU",27044.87486,14295.91859,3592.28806,1395.16811,25.35,244.19092,0,1174.22561,381.24375,197.71875,173,1.39092,0,7208.17728,907.36244,3,2585.09081,7672.241,5902.51117,13.28001,1756.44982,5066.92007,2035.21012,2634.29827,90.21623,307.19545,9.7952,397.41168,6801.94145,7208.17728
"4091",2021 Q4,"RDY",15602.76088,7173.54181,345.90163,190.62401,24.05112,28.875,0,32.475,40.5375,0,0,26.339,3,4364.29833,4.35999,62.00665,2396.97521,6110.85741,4723.98771,395.74327,991.12643,2318.36166,1159.43662,896.569,70.2,192.15604,0,262.35604,624.92676,4364.29833
"4092",2021 Q4,"REF",17960.9516,8899.78909,2317.58985,936.8433,88.4988,152.0455,2.282,401.30625,423.41875,143.95625,147,12.439,9.8,3892.51703,498.43982,0,2191.24239,5505.30576,4133.99666,0,1371.3091,3553.65676,1483.25058,1637.2571,162.65999,270.48909,2.19999,433.14908,4197.03995,3892.51703
"4093",2021 Q4,"REM",36634.00387,19255.10103,4710.09008,2011.12153,32.98865,131.1625,3,1157.9,790.02875,247.175,331.8,4.36365,0.55,9488.72538,4.27999,0,5052.00558,10684.4311,8008.00897,0,2676.42213,6689.47174,3603.50469,1926.56725,702.20073,457.19907,5,1159.3998,8622.78776,9488.72538
"4094",2021 Q4,"REN",4375.27686,2339.96432,349.96665,200.3665,3,14.6064,0,91.93125,40.0625,0,0,0,0,1044.32666,0,0,945.67101,1333.14679,1138.00678,0,195.14001,702.16575,572.14666,0,33.4191,96.59999,0,130.01909,659.8708,1044.32666
"4095",2021 Q4,"REP",4225.57638,2573.92324,500.0989,219.9729,2.55,5.875,0,257.701,14,0,0,0,0,1042.01321,804.39057,0,227.42056,1015.28653,897.19986,0,118.08667,636.36661,383.58665,63.59998,48,141.17998,0,189.17998,986.1978,1042.01321
"4096",2021 Q4,"RET",4060.83561,2252.59974,559.94925,308.6805,6,18,0,174.44375,52.825,0,0,0,0,1065.83956,0,0,626.81093,1032.74586,929.0472,0,103.69866,772.49001,636.19001,12,67.8,56.5,3,124.3,1067.0735,1065.83956
"4097",2021 Q4,"RF4",20456.0124,12214.68123,3094.52452,1121.47929,30.8,288.44,1.5,646.875,643.1325,193.2875,168.7375,0.27273,0,5959.60081,754.17294,3,2403.38296,6482.61302,5128.38651,0,1354.22651,1758.21815,1349.53067,99.28748,116,193.4,0.5,309.4,5544.14381,5959.60081
"4098",2021 Q4,"RFF",10572.80282,5459.8023,1227.06975,490.9191,11.7939,154.1505,0,260.54375,158.7625,81.9,66,0,3,2636.78709,349.98087,1.66666,1244.29793,3576.94578,2856.90874,0,720.03704,1536.05474,623.7134,714.62133,49,148.72001,0,197.72001,2295.377,2636.78709
"4099",2021 Q4,"RFR",12010.21077,6444.60693,1166.49715,468.9908,21.246,142.5173,0.9,195.0875,180.8875,41.4,63,16.1232,36.34485,3218.51655,280.51606,25.4,1753.67717,4034.99972,3047.7037,77.92468,909.37134,1530.60412,790.07072,544.41339,68.2,127.92001,0,196.12001,2135.0836,3218.51655
"4100",2021 Q4,"RFS",10033.60922,5901.53214,1297.46367,565.758,50.05,108.136,0,329.94875,62,81,99,1.57092,0,2837.8161,335.13334,0,1431.11903,3079.34643,2522.76824,0,556.57819,1046.73065,915.13064,0,47.6,84.00001,6,131.60001,2531.35642,2837.8161
"4101",2021 Q4,"RGD",8505.68912,3816.77303,484.81966,197.75091,10.3,99.2,0,60.3625,117.20625,0,0,0,0,2239.97341,6,0,1085.97996,2503.1267,2338.22672,0,164.89998,2185.78939,1637.29603,190.72667,171.03335,186.73334,0,357.76669,852.43307,2239.97341
"4102",2021 Q4,"RGM",5674.17405,3365.31417,702.21405,337.5853,0,3,12,158.45375,125.175,45,21,0,0,2002.57337,0,0,660.52675,1465.01316,977.54659,0,487.46657,843.84672,404.44671,222.46,86.97999,129.96002,0,216.94001,1267.2531,2002.57337
"4103",2021 Q4,"RGN",18245.85971,10351.1428,2526.09489,1011.02864,17.7,192.62,0,427.28625,556.39875,167.98125,149,1.08,3,5320.54985,514.40102,14.69999,1975.39705,5581.59657,4658.1961,0,923.40047,2313.12034,1313.52709,706.65327,112.91999,180.01999,0,292.93998,4494.71103,5320.54985
"4104",2021 Q4,"RGP",9795.59251,4897.55757,1147.3978,382.0875,29.4174,155.1804,0,212.15625,174.95,72.60625,121,0,0,2617.71693,238.52004,0,893.9228,2989.28964,2469.11626,0,520.17338,1908.7453,797.93667,880.36861,78.52001,151.92001,0,230.44002,2119.8456,2617.71693
"4105",2021 Q4,"RGR",12326.4624,6549.51515,1389.52591,616.7479,32.976,73.95,0,207.43,186.6875,175.28125,96.2,0.25326,0,3005.61023,294.20001,5.00001,1855.17899,3605.18376,2861.70247,0,743.48129,2164.12348,806.61806,1036.31836,64.62702,256.56004,7.64001,321.18706,2592.11106,3005.61023
"4106",2021 Q4,"RGT",31354.62147,18177.34115,4605.83261,2000.29174,16.55454,47.0712,6,1358.44125,857.31875,138.025,152,1.63638,28.49375,8930.84007,570.00727,0,4070.6612,8826.15721,6078.23471,0,2747.9225,4350.12311,2317.45586,1407.86061,166.02001,458.78663,1,624.80664,8346.71009,8930.84007
"4107",2021 Q4,"RH5",24825.16385,12636.62156,2205.96718,955.4922,125.59981,111.5235,2.304,436.5375,281.88625,109.0625,116.025,12.06682,55.4696,6464.63489,392.30633,32.67999,3541.03317,7966.5986,6663.46521,0,1303.13339,4211.29036,2275.9982,1592.89549,75.10999,267.28668,10.65333,342.39667,4115.67729,6464.63489
"4108",2021 Q4,"RH8",22835.80369,11502.70553,2510.24286,1109.4,49.01819,107.002,1.33332,524.825,471.6375,125.0125,111.30625,7.7081,3,5847.90701,306.86668,5.85333,2831.83565,7129.46483,5731.83766,0,1397.62717,4183.96,1820.76336,1806.50665,125.05,431.63999,19.67333,556.68999,4539.8068,5847.90701
"4109",2021 Q4,"RHA",23683.00225,10685.64411,685.03245,359.54421,6,81.9,5.4,159.06875,62.95,0,0,4.41273,5.75676,7046.76367,0,14.39999,2939.448,9054.88956,7765.45959,0,1289.42997,3916.76191,2096.74386,1338.10205,149.356,332.56,25.70667,481.916,1297.30217,7046.76367
"4110",2021 Q4,"RHM",33095.56844,19241.69237,4950.39875,2125.12,32,113.825,0,1239.50375,1009.24375,213.51875,216.8875,0.3,0,9591.60109,601.31701,61.80001,4036.57551,10256.7333,8551.35289,0,1705.38041,3597.14277,2110.35728,645.84001,116.96999,723.97549,0,840.94548,8891.25375,9591.60109
"4111",2021 Q4,"RHQ",44841.17712,22997.27102,4922.23305,2116.01704,24.9,124.69373,6,1316.87,770.95625,241.96875,288,1.92728,30.9,11064.50751,596.6368,0,6413.89366,14570.2845,11776.15112,0,2794.13338,7273.6216,2252.85839,4271.95971,126.6,622.2035,0,748.8035,9065.58257,11064.50751
"4112",2021 Q4,"RHU",21378.60648,12899.48451,3234.85925,1323.1725,10.35,94.275,0,735.3775,747.253,164.53125,156,3.9,0,6561.55889,518.68631,14.3,2570.08006,6996.61213,4842.73574,0,2153.87639,1482.50984,917.08988,54.01332,205.79998,305.60666,0,511.40664,5718.5655,6561.55889
"4113",2021 Q4,"RHW",16727.35045,9321.23611,2216.09198,931.074,39.5515,133.97,3,549.695,338.35625,82.89375,136.04125,1.51023,0,4605.48819,480.66762,20.28,1998.70832,4928.06085,3407.26971,17,1503.79114,2478.05349,890.75597,1175.45751,222.66001,189.18,0,411.84001,4089.31748,4605.48819
"4114",2021 Q4,"RJ1",61344.53416,36535.94198,8686.71014,3824.62957,51.45,219.87727,0,2152.93755,2052.30325,205.95625,176.55625,0,3,17783.66011,830.60313,0,9234.9686,11519.19033,9369.04335,0,2150.14698,13266.20185,7263.94356,4061.21858,675.50667,1265.53304,23.2,1941.03971,15321.11703,17783.66011
"4115",2021 Q4,"RJ2",18611.30091,11552.38824,2865.80862,968.79112,31.8,169.35,0.15,905.34125,407.6875,187.8225,194.86625,0,0,5816.38451,816.42637,0,2053.76874,5456.78174,4542.83311,0,913.94863,1602.13093,928.27849,206.50575,77.4,389.94669,0,467.34669,5323.77974,5816.38451
"4116",2021 Q4,"RJ6",11211.22348,6573.29291,1631.89024,603.4768,27.92727,83.189,7.35,494.34375,168.19375,99.63125,142.4875,5.29092,0,3425.18331,369.47253,7,1139.74683,3338.65378,2851.96204,0,486.69174,1299.27679,662.22463,393.09882,64.8,179.15334,0,243.95334,3082.94581,3425.18331
"4117",2021 Q4,"RJ7",26387.15381,16178.79914,4151.30712,1827.65037,19.05,56.8,0,1769.60675,252.51875,101.88125,116.6,7.2,0,7175.5082,548.07009,0,4303.91373,7132.89007,4972.71583,7,2153.17424,3075.4646,1698.37523,933.56937,170.7,272.82,0,443.52,8042.89549,7175.5082
"4118",2021 Q4,"RJ8",10153.68657,4851.14046,259.37588,122.91,6.6,20.4,0,14.76875,46.2,1.8,0,41.24379,5.45334,3113.66785,0,21.88,1456.21673,3955.06797,3173.6178,0,781.45017,1347.47814,609.57094,567.94837,144.25217,25.70666,0,169.95883,431.30797,3113.66785
"4119",2021 Q4,"RJC",12735.86307,6995.84388,1172.15458,541.9855,8.7,109.32,34.7175,221.56,162.69,19,73.7725,0.40908,0,3728.70173,316.25997,5.70667,1773.02093,4401.20143,3700.58836,0,700.61307,1338.81776,717.15893,324.82787,37.6,259.23096,0,296.83096,2146.49258,3728.70173
"4120",2021 Q4,"RJE",29073.42625,15774.10448,3777.56581,1514.513,48.5292,310.5774,0.438,937.64025,582.66875,185.88125,186.2725,8.04546,3,7743.00588,657.87072,0,3595.66207,9654.20966,7665.21479,0,1988.99487,3645.11211,2105.4387,1091.89343,94.31998,353.46,0,447.77998,6963.97941,7743.00588
"4121",2021 Q4,"RJL",16613.26157,8266.56816,1795.0707,592.8568,33,359.2288,0,262.63,218.75,162.26875,144,0.13635,22.2,4158.96046,435.03764,44.90002,1832.59934,5444.49932,4389.97595,0,1054.52337,2902.19409,1011.12579,1560.18029,237.24,93.64801,0,330.88801,3371.25505,4158.96046
"4122",2021 Q4,"RJN",6461.15707,3387.4007,709.2137,228.3125,21,125.775,0,140.959,40,68.4,54.55,21.6372,8.58,1668.71777,132.89997,2.4,874.16926,2219.35483,1861.03385,0,358.32098,850.74154,599.20153,108.08001,49.1,94.36,3.66,143.46,1356.7902,1668.71777
"4123",2021 Q4,"RJR",11456.22778,5934.9933,1460.49725,622.51281,22.14546,90.6,0,309.925,254.86875,61.8,80,13.72523,4.92,2816.01603,271.36653,2.4,1384.71349,3861.6018,3287.39154,0,574.21026,1659.63268,811.77311,745.13956,41,61.72001,0,102.72001,2652.40052,2816.01603
"4124",2021 Q4,"RJZ",37343.42613,24926.26542,6895.40556,2682.75227,68.73409,255.615,102.98921,1398.99602,1808.13125,194.8375,289.8375,0.27273,93.23999,12296.03888,1081.38917,0,4653.43181,9370.94509,8337.74138,0,1033.20371,3014.41562,2001.14748,363.63064,168.71999,480.91751,31.8,649.6375,11879.41793,12296.03888
"4125",2021 Q4,"RK5",14050.67224,7116.57798,1692.02681,630.55,27.65181,229.8,0,279.675,148.85,114,261,0,0.5,3520.14658,344.1315,6,1554.27309,4830.37188,3939.27628,0,891.0956,2103.72238,1327.64216,482.87064,130.4,162.80958,0,293.20958,3235.20362,3520.14658
"4126",2021 Q4,"RK9",24032.49992,12520.4935,3291.37195,1328.45,66.91819,111.66,0,845.4875,586.475,130.56875,178.01875,24.34406,19.4497,5886.81394,401.86644,2.52001,2937.92116,7210.28345,5878.23222,0,1332.05123,4301.72297,1905.08861,1746.95271,62.9,586.78165,0,649.68165,5971.92484,5886.81394
"4127",2021 Q4,"RKB",24115.28523,14279.03674,3403.28244,1402.56106,48.8484,120.424,3.9,1160.26375,326.48125,168.0125,169.51875,0.27273,3,7045.07207,522.74697,0.92,3307.01526,7655.39391,5820.75227,0,1834.64164,2165.85458,1562.82217,11.80001,421.35241,169.87999,15,591.2324,6475.9109,7045.07207
"4128",2021 Q4,"RKE",12016.25395,6836.20472,1412.88456,539.73787,11.55,49.35,0,356.3625,181.86875,70.875,102,1.52046,99.61998,2853.46088,418.17178,0,2151.6875,2906.14778,2128.48742,0,777.66036,2258.70145,1037.76183,756.80496,215.16797,248.96669,15.2,464.13466,2642.37991,2853.46088
"4129",2021 Q4,"RKL",11419.82934,5513.45687,703.9709,335.0709,9.9,71.7,0,121.5,160.7,0,0,5.1,0,2714.04331,0,1.5,2093.94266,3743.49632,3186.97628,0,556.52004,2162.87615,970.78297,832.78651,141.46001,217.84666,0,359.30667,1242.1418,2714.04331
"4130",2021 Q4,"RL1",4159.65949,1932.83278,421.629,281.3915,12,21.6,0,90.8375,12.8,3,0,0,0,880.19332,0,0,631.01046,1281.80744,1012.19409,0,269.61335,942.01927,451.49971,418.47956,28,44.04,3,72.04,830.458,880.19332
"4131",2021 Q4,"RL4",26272.35272,13977.94962,2972.60272,1286.65397,25.5,102.015,0,742.2825,489.2875,145,169,2.59707,10.26668,7019.18003,573.14004,0,3413.02683,8448.97414,6145.83616,0,2303.13798,3839.02896,1780.87341,1724.13826,60.6,273.41729,6.4,334.01729,5453.32087,7019.18003
"4132",2021 Q4,"RLQ",9255.99587,4863.40549,1060.65598,406.538,18.37046,172.005,0,122.8375,157,68.9375,82.9875,3.5,28.48002,2457.00406,208.07986,5.4,1132.26559,3067.48377,2253.31599,2.4,811.76778,1306.18663,884.01325,250.84004,70.4,100.93334,18.91998,171.33334,1960.81196,2457.00406
"4133",2021 Q4,"RLT",6906.91732,3549.37072,835.5923,302.0058,9.95,118.5,0,217.2,46.875,41.1625,81.675,0,18.224,1716.18503,280.85333,4.92,711.82006,1986.14475,1712.17805,0,273.9667,1371.40185,596.01995,659.26189,25,91.12001,0,116.12001,1624.3096,1716.18503
"4134",2021 Q4,"RLY",4465.41419,2256.70162,198.77665,78,6,25.6,3,46.8,21,9,0,9.37665,0,1458.59435,0,3,596.33062,1648.52603,1305.70681,0,342.81922,557.18654,286.33669,122.96823,120.72549,27.15613,3,147.88162,364.17665,1458.59435
"4135",2021 Q4,"RM1",23471.8063,13358.92376,3397.23897,1483.88796,16.53546,152.04773,20.3,893.39325,555.36875,124.10625,137.475,13.03365,1.09092,6157.84707,575.51997,14.64,3213.67775,7202.90339,5545.9073,0,1656.99609,2901.97915,2094.72484,281.34673,113.59422,412.31336,8,525.90758,6205.77554,6157.84707
"4136",2021 Q4,"RM3",51184.88862,26132.82,5421.84987,2377.12156,67.725,387.97,16,1384.00125,637.1375,226,292.81875,17.47581,15.6,12803.04467,667.80828,21,7219.11718,14882.01323,12110.44351,0,2771.56972,10169.05539,5985.29725,3073.85984,461.53279,648.36551,1,1109.8983,10173.08643,12803.04467
"4137",2021 Q4,"RMC",16636.25396,9075.79785,1649.24858,668.9415,42.823,111.2225,0,483.66875,135.59375,96.4,108,1.90908,0.69,4783.23846,611.96279,0,2031.34802,5341.81601,4502.49728,0,839.31873,2215.6401,955.04856,1059.15154,129.24,72.2,3,201.44,3160.99433,4783.23846
"4138",2021 Q4,"RMP",10704.10736,4999.40648,995.88286,380.86182,9.15,200.699,0,196.81875,85,49,69,1.75365,3.59964,2641.68627,283.57334,0,1078.26401,3795.70785,3182.22877,0,613.47908,1908.99303,689.64346,968.23331,95.2,155.91626,0,251.11626,1905.01207,2641.68627
